표제어	품사	세종태그	어깨번호	뜻풀이	지역
머거리	[명사][방언]	NNG	02_00_00	부리망	12
머뜩찮다	[형용사][방언]	VA	00_00_00	마뜩잖다	11, 12
머루마치	[명사][방언]	NNG	00_00_00	모루채	4, 5, 6, 7, 8, 9, 10, 11, 12
머루쇠	[명사][방언]	NNG	00_00_00	모루	5, 12
머룻덩어리	[명사][방언]	NNG	00_00_00	모루	12
머리비눌	[명사][방언]	NNG	00_00_00	비듬	4, 7, 10, 11, 12, 14
머리카랑	[명사][방언]	NNG	00_00_00	머리카락	12
머리켱	[명사][방언]	NNG	00_00_00	머리카락	12
머리타락	[명사][방언]	NNG	00_00_00	머리털	12
머리터랑	[명사][방언]	NNG	00_00_00	머리털	12
머릿디이	[명사][방언]	NNG	00_00_00	모루	12
머릿딩이	[명사][방언]	NNG	01_00_00	모루	7, 12
머물거리다	[동사][방언]	VV	00_00_00	머뭇거리다	6, 11, 12, 18, 20
머물머물	[부사][방언]	MAG	00_00_00	머뭇머뭇	11, 12, 18
머숨	[명사][방언]	NNG	00_00_00	머슴	4, 7, 11, 12, 18
머스마	[명사][방언]	NNG	00_00_00	사내아이	4, 6, 9, 11, 12
