표제어	품사	세종태그	어깨번호	뜻풀이	지역
가가시	[부사][방언]	MAG	00_00_00	가까스로	8
가걔	[명사][방언]	NNG	00_00_00	가게	8
가그매	[명사][방언]	NNG	00_00_00	가르마	8
가그매	[명사][방언]	NNG	00_00_00	가마	8
가그매	[명사][방언]	NNG	03_00_00	풍세	8
가급다	[형용사][방언]	VA	00_00_00	가볍다	8
가까시로	[부사][방언]	MAG	00_00_00	가까스로	8
가끕다	[형용사][방언]	VA	00_00_00	가깝다	8
가나그	[명사][방언]	NNG	00_00_00	계집아이	8
가난배기	[명사][방언]	NNG	00_00_00	가난뱅이	8, 9
가날프다	[형용사][방언]	VA	00_00_00	가냘프다	8
가남	[명사][방언]	NNG	00_00_00	가늠	8, 9, 10
가남없다	[형용사][방언]	VA	00_00_00	대중없다	8
가남허다	[동사][방언]	VV	00_00_00	가늠하다	8
가녑하다	[동사][방언]	VV	00_00_00	감추다	8
가녑허다	[동사][방언]	VV	00_00_00	간섭하다	8, 9
가노롬허다	[형용사][방언]	VA	00_00_00	가느스름하다	8, 9
가눌다	[형용사][방언]	VA	00_00_00	가늘다	6, 8, 9, 18
가눔	[명사][방언]	NNG	00_00_00	가늠	8
가눕다	[형용사][방언]	VA	00_00_00	가늘다	8
가느소롬허다	[형용사][방언]	VA	00_00_00	가느스름하다	8, 9
가느소름허다	[형용사][방언]	VA	00_00_00	가느스름하다	8, 9
가느스럼하다	[형용사][방언]	VA	00_00_00	가느스름하다	8, 9
가느스롬허다	[형용사][방언]	VA	00_00_00	가느스름하다	8, 9
가는갈키노물	[명사][방언]	NNG	00_00_00	가는갈퀴나물	8
가는갈키노믈	[명사][방언]	NNG	00_00_00	가는갈퀴나물	8, 9
가는귀묵다	[동사][방언]	VV	00_00_00	가는귀먹다	8
가는비	[명사][방언]	NNG	00_00_00	가랑비	5, 6, 8, 9, 11, 13, 14, 15, 16, 17, 18, 20
가늘하다	[형용사][방언]	VA	00_00_00	가늘다	8
가늘허다	[형용사][방언]	VA	00_00_00	가난하다	8
가늘허다	[형용사][방언]	VA	00_00_00	가늘다	8, 9
가다구	[명사][방언]	NNG	00_00_00	가닥	8, 9
가다지다	[동사][방언]	VV	00_00_00	갇히다	8
가달썩	[명사][방언]	NNG	00_00_00	자갈	8, 9, 10
가덕하다	[형용사][방언]	VA	00_00_00	가득하다	8
가둥끄리다	[동사][방언]	VV	00_00_00	가든그리다	8, 9
가득차다	[형용사][방언]	VA	00_00_00	가득하다	8
가뜩채다	[형용사][방언]	VA	00_00_00	가뜩하다	8
가라막다	[동사][방언]	VV	00_00_00	가로막다	8
가라이	[명사][방언]	NNG	00_00_00	가랑이	4, 7, 8, 11, 12
가라채다	[동사][방언]	VV	00_00_00	가로채다	8
가라치다	[동사][방언]	VV	00_00_00	가르치다	6, 7, 8, 13
가라치다	[동사][방언]	VV	00_00_00	가리키다	4, 5, 6, 7, 8, 9, 10, 11, 12
가락홀태	[명사][방언]	NNG	00_00_00	벼훑이	8, 9, 11
가랍다	[형용사][방언]	VA	00_00_00	가렵다	6, 8, 9, 10, 13, 15, 16, 18, 20
가랑구	[명사][방언]	NNG	00_00_00	가랑이	8
가랑낭구	[명사][방언]	NNG	00_00_00	떡갈나무	8
가랑뎅이	[명사][방언]	NNG	00_00_00	가랑이	8
가랑지	[명사][방언]	NNG	00_00_00	가랑이	8
가랑태이	[명사][방언]	NNG	00_00_00	가랑이	8
가랑탱이	[명사][방언]	NNG	00_00_00	가지	8
가랑텡이	[명사][방언]	NNG	01_00_00	가랑이	8
가랑패	[명사][방언]	NNG	00_00_00	실파	8
가래고쟁이	[명사][방언]	NNG	00_00_00	고쟁이	8, 9
가래덧	[명사][방언]	NNG	00_00_00	가래톳	8
가래때	[명사][방언]	NNG	00_00_00	가래톳	8, 11
가래뜻	[명사][방언]	NNG	00_00_00	가래톳	8
가래이	[명사][방언]	NNG	00_00_00	가랑이	4, 5, 6, 7, 8, 9, 10, 11, 12
가래중우	[명사][방언]	NNG	00_00_00	중의	8, 9
가래착	[명사][방언]	NNG	00_00_00	가래	8
가래춤	[명사][방언]	NNG	00_00_00	가래침	4, 6, 8
가래텃	[명사][방언]	NNG	00_00_00	가래톳	8
가래틋	[명사][방언]	NNG	00_00_00	가래톳	8
가랫고쟁이	[명사][방언]	NNG	00_00_00	고쟁이	8
가랫도리	[명사][방언]	NNG	00_00_00	가래톳	8
가랫터	[명사][방언]	NNG	00_00_00	가래톳	8
가랭비	[명사][방언]	NNG	00_00_00	가랑비	7, 8, 11, 16
가랭태이	[명사][방언]	NNG	00_00_00	가랑이	8
가레	[명사][방언]	NNG	01_00_00	어리	8
가르고쟁이	[명사][방언]	NNG	00_00_00	고쟁이	8
가르매	[명사][방언]	NNG	00_00_00	가르마	4, 6, 7, 8, 9, 11, 12, 15, 18, 20
가르매	[명사][방언]	NNG	00_00_00	가마	6, 8
가름매	[명사][방언]	NNG	00_00_00	가르마	4, 6, 7, 8, 11, 12
가릅다	[형용사][방언]	VA	00_00_00	가렵다	8, 10
가리	[명사][방언]	NNG	09_00_00	어리	8
가리때	[명사][방언]	NNG	00_00_00	가래톳	8, 9, 11
가리매	[명사][방언]	NNG	00_00_00	가르마	5, 6, 7, 8, 9, 11, 15, 18, 20
가리생이	[명사][방언]	NNG	00_00_00	가리사니	8, 9
가리세기	[명사][방언]	NNG	00_00_00	차례	8
가리젱이	[명사][방언]	NNG	00_00_00	가랑이	8
가리춤	[명사][방언]	NNG	00_00_00	가래침	8
가리태	[명사][방언]	NNG	00_00_00	가래톳	8
가리터	[명사][방언]	NNG	00_00_00	가래톳	8
가릿대	[명사][방언]	NNG	00_00_00	가래톳	8
가링비	[명사][방언]	NNG	00_00_00	가랑비	8
가마구	[명사][방언]	NNG	00_00_00	까마귀	4, 6, 8, 9, 10, 13, 14, 15, 18, 19
가마솟	[명사][방언]	NNG	00_00_00	가마솥	5, 8, 9, 11, 12
가마이	[명사][방언]	NNG	00_00_00	가마니	4, 5, 6, 7, 8, 9, 10, 11, 12, 18, 20
가마이	[부사][방언]	MAG	00_00_00	가만히	4, 5, 6, 7, 8, 12
가마있다	[동사][방언]	VV	00_00_00	가만있다	8
가막깨	[명사][방언]	NNG	00_00_00	주근깨	8
가막살이	[명사][방언]	NNG	00_00_00	감옥살이	8, 9
가맛바가치	[명사][방언]	NNG	00_00_00	가맛바가지	8
가맛솟	[명사][방언]	NNG	00_00_00	가마솥	8
가망가망	[부사][방언]	MAG	00_00_00	가만가만	8
가매기	[명사][방언]	NNG	00_00_00	가마니	8
가매꼭지	[명사][방언]	NNG	00_00_00	가마	8
가매뚜벙	[명사][방언]	NNG	00_00_00	가마뚜껑	8
가매바가치	[명사][방언]	NNG	00_00_00	가맛바가지	8, 9
가매벌	[명사][방언]	NNG	00_00_00	땅벌	8
가매솟	[명사][방언]	NNG	00_00_00	가마솥	8, 9
가매솥	[명사][방언]	NNG	00_00_00	가마솥	4, 6, 7, 8, 9, 11, 12, 13, 14
가매이	[명사][방언]	NNG	00_00_00	가마니	6, 7, 8, 9
가매이때기	[명사][방언]	NNG	00_00_00	가마니때기	8
가맷바가치	[명사][방언]	NNG	00_00_00	가맛바가지	8
가맷박	[명사][방언]	NNG	00_00_00	가맛바가지	8
가맷솟	[명사][방언]	NNG	00_00_00	가마솥	8
가맷솥	[명사][방언]	NNG	00_00_00	가마솥	8
가메꼭지	[명사][방언]	NNG	03_00_00	가마	8
가멩이틀	[명사][방언]	NNG	00_00_00	가마니틀	8, 10
가무니	[명사][방언]	NNG	00_00_00	가마니	4, 5, 6, 7, 8, 9, 10, 11, 12
가무럼	[명사][방언]	NNG	00_00_00	가뭄	8, 9
가무름	[명사][방언]	NNG	00_00_00	가뭄	6, 8, 11, 12
가무지다	[동사][방언]	VV	00_00_00	삐다	8, 9
가물치다	[동사][방언]	VV	00_00_00	가무러치다	4, 8, 9
가믈	[명사][방언]	NNG	00_00_00	가물	8, 10
가믐	[명사][방언]	NNG	00_00_00	가뭄	6, 8, 9, 10, 11, 12
가밥다	[형용사][방언]	VA	00_00_00	가볍다	8
가법다	[형용사][방언]	VA	00_00_00	가볍다	4, 5, 8, 10, 12, 13, 14, 17, 19
가봅다	[형용사][방언]	VA	00_00_00	가볍다	8, 12
가붑다	[형용사][방언]	VA	00_00_00	가볍다	4, 8, 9, 10, 11, 12, 13, 14, 19
가뿌다	[형용사][방언]	VA	00_00_00	가쁘다	6, 8, 10, 16
가삽다	[형용사][방언]	VA	00_00_00	가깝다	8
가상구	[명사][방언]	NNG	01_00_00	가시	8
가상다리	[명사][방언]	NNG	00_00_00	가장자리	8, 9
가상사리	[명사][방언]	NNG	00_00_00	가장자리	8
가상이	[명사][방언]	NNG	00_00_00	가	4, 6, 7, 8, 9, 11, 12
가상질	[명사][방언]	NNG	00_00_00	개상질	8
가상클	[명사][방언]	NNG	00_00_00	가시덤불	8
가새	[명사][방언]	NNG	01_00_00	가위	5, 6, 7, 8, 9, 11, 12
가새기	[명사][방언]	NNG	00_00_00	가위	8, 9
가새끼	[명사][방언]	NNG	00_00_00	가위	8
가새눌리다	[동사][방언]	VV	00_00_00	가위눌리다	8, 9
가새다리	[명사][방언]	NNG	00_00_00	가위다리	4, 5, 7, 8, 9, 13, 15, 16, 18, 20
가새벌거지	[명사][방언]	NNG	00_00_00	집게벌레	8
가새춤	[명사][방언]	NNG	00_00_00	가위춤	6, 8
가세기	[명사][방언]	NNG	00_00_00	가위	6, 7, 8, 9
가세끼	[명사][방언]	NNG	00_00_00	가위	8
가세다	[동사][방언]	VV	00_00_00	가시다	7, 8, 20
가센물	[명사][방언]	NNG	00_00_00	간조	8
가수어	[명사][방언]	NNG	00_00_00	가숭어	8
가숩다	[형용사][방언]	VA	00_00_00	가소롭다	8
가스나그	[명사][방언]	NNG	00_00_00	계집아이	8
가스나기	[명사][방언]	NNG	00_00_00	계집아이	8
가스나이	[명사][방언]	NNG	00_00_00	계집아이	4, 5, 6, 7, 8, 9, 11, 12
가스낭텡이	[명사][방언]	NNG	00_00_00	계집아이	8
가스내	[명사][방언]	NNG	00_00_00	계집아이	6, 8, 9
가슬	[명사][방언]	NNG	01_00_00	가을	6, 7, 8, 15, 16
가슬매기	[명사][방언]	NNG	00_00_00	껄떼기	8
가슬하다	[동사][방언]	VV	00_00_00	가을하다	8, 10
가슴	[명사][방언]	NNG	02_00_00	감	7, 8
가슴배기	[명사][방언]	NNG	00_00_00	가슴패기	8, 9
가슴뱅이	[명사][방언]	NNG	00_00_00	가슴패기	8
가슴벵이	[명사][방언]	NNG	00_00_00	가슴패기	8
가슴아피	[명사][방언]	NNG	00_00_00	가슴앓이	8
가슴아피허다	[동사][방언]	VV	00_00_00	가슴앓이하다	8
가슴애피	[명사][방언]	NNG	00_00_00	가슴앓이	8
가슴애피허다	[동사][방언]	VV	00_00_00	가슴앓이하다	8
가시가재미	[명사][방언]	NNG	00_00_00	가시가자미	8, 9
가시괴기	[명사][방언]	NNG	00_00_00	가시고기	8, 9
가시나	[명사][방언]	NNG	00_00_00	계집아이	6, 7, 8
가시나그	[명사][방언]	NNG	00_00_00	계집아이	8
가시낙	[명사][방언]	NNG	00_00_00	계집아이	8
가시낙년	[명사][방언]	NNG	00_00_00	계집년	8
가시낙재이	[명사][방언]	NNG	00_00_00	계집아이	8
가시낭탱이	[명사][방언]	NNG	00_00_00	계집애	8, 9
가시내	[명사][방언]	NNG	00_00_01	계집아이	6, 7, 8, 9
가시내기	[명사][방언]	NNG	00_00_00	계집아이	8
가시덤풀	[명사][방언]	NNG	00_00_00	가시덤불	8, 12
가시덩쿨	[명사][방언]	NNG	00_00_00	가시덩굴	8
가시덩클	[명사][방언]	NNG	00_00_00	가시덩굴	8
가시마	[명사][방언]	NNG	00_00_00	계집아이	8
가시마데기	[명사][방언]	NNG	00_00_00	가슴패기	8, 9
가시장클	[명사][방언]	NNG	00_00_00	가시덤불	8, 9
가실벳	[명사][방언]	NNG	00_00_00	가을볕	8
가실보리	[명사][방언]	NNG	00_00_00	가을보리	6, 8, 9
가실하다	[동사][방언]	VV	00_00_00	가을하다	6, 7, 8, 9, 12
가실허다	[동사][방언]	VV	00_00_00	가을하다	8, 9
가심둘레	[명사][방언]	NNG	00_00_00	가슴둘레	4, 8, 9
가심등뻬	[명사][방언]	NNG	00_00_00	등뼈	8
가심배기	[명사][방언]	NNG	00_00_00	가슴패기	7, 8, 9
가심뻬	[명사][방언]	NNG	00_00_00	가슴뼈	4, 8, 9
가심속	[명사][방언]	NNG	00_00_00	가슴속	4, 8, 9
가심아데기	[명사][방언]	NNG	00_00_00	가슴패기	8
가심아피	[명사][방언]	NNG	00_00_00	가슴앓이	8
가심아피허다	[동사][방언]	VV	00_00_00	가슴앓이하다	8
가심앓이	[명사][방언]	NNG	00_00_00	가슴앓이	7, 8, 9
가심애피	[명사][방언]	NNG	00_00_00	가슴앓이	8
가심애피허다	[동사][방언]	VV	00_00_00	가슴앓이하다	8
가심에피	[명사][방언]	NNG	00_00_00	가슴앓이	8
가심지느러미	[명사][방언]	NNG	00_00_00	가슴지느러미	8, 9
가심지느레미	[명사][방언]	NNG	00_00_00	가슴지느러미	8
가심통	[명사][방언]	NNG	00_00_00	가슴통	4, 8, 9
가심팍	[명사][방언]	NNG	00_00_00	가슴팍	8
가씨아짐씨	[명사][방언]	NNG	00_00_00	처제	8
가씬허다	[동사][방언]	VV	00_00_00	갈씬하다	8
가얌나무	[명사][방언]	NNG	00_00_00	개암나무	5, 7, 8
가양	[명사][방언]	NNG	01_00_00	가	8
가에	[명사][방언]	NNG	02_00_00	한가위	8
가오데	[명사][방언]	NNG	00_00_00	가운데	4, 7, 8
가우리	[명사][방언]	NNG	00_00_00	가오리	4, 6, 7, 8, 9, 10
가우이	[명사][방언]	NNG	00_00_00	가위	8, 12
가운데손구락	[명사][방언]	NNG	00_00_00	가운뎃손가락	8, 9, 11, 12
가운데큰아부지	[명사][방언]	NNG	00_00_00	둘째아버지	8, 9
가웃밥	[명사][방언]	NNG	00_00_00	가윗밥	8, 9
가이나	[명사][방언]	NNG	00_00_00	계집아이	6, 8, 9
가이날	[명사][방언]	NNG	00_00_00	가윗날	8
가이내	[명사][방언]	NNG	00_00_00	계집아이	8, 9
가자구	[명사][방언]	NNG	00_00_00	배	8, 9
가자이	[명사][방언]	NNG	00_00_00	가랑이	8
가자이	[명사][방언]	NNG	00_00_00	가지	6, 7, 8
가잘매기	[명사][방언]	NNG	00_00_00	가자미	8
가잘메기	[명사][방언]	NNG	00_00_00	가자미	8
가잘미	[명사][방언]	NNG	00_00_00	가자미	8
가재미젓	[명사][방언]	NNG	00_00_00	가자미젓	8, 9
가재미조림	[명사][방언]	NNG	00_00_00	가자미조림	8, 9
가재이	[명사][방언]	NNG	00_00_00	가랑이	8
가재이	[명사][방언]	NNG	00_00_00	가지	6, 7, 8, 9, 10, 11, 12, 15, 16
가조다	[동사][방언]	VV	00_00_00	가져오다	8, 12
가좆다	[동사][방언]	VV	00_00_00	가져오다	7, 8
가주런이	[부사][방언]	MAG	00_00_00	가지런히	8
가주런하다	[형용사][방언]	VA	00_00_00	가지런하다	7, 8
가주런히	[부사][방언]	MAG	00_00_00	가지런히	8
가주오다	[동사][방언]	VV	00_00_00	가져오다	4, 6, 7, 8, 9, 12, 15, 16, 17
가즈런하다	[형용사][방언]	VA	00_00_00	가지런하다	4, 8, 11, 12
가즈런히	[부사][방언]	MAG	00_00_00	가지런히	8
가지가다	[동사][방언]	VV	00_00_00	가져가다	8
가지개	[명사][방언]	NNG	00_00_00	가위	8
가지고오다	[동사][방언]	VV	00_00_00	가져오다	4, 6, 7, 8, 9, 11, 12
가지란허다	[형용사][방언]	VA	00_00_00	가지런하다	8
가지랑시럽다	[형용사][방언]	VA	00_00_00	야지랑스럽다	8, 9
가지랭이	[명사][방언]	NNG	00_00_00	가랑이	8, 9, 11
가지랭이	[명사][방언]	NNG	00_00_00	가지	8
가지미	[명사][방언]	NNG	00_00_00	가자미	7, 8, 13, 14, 19
가지빼굉이	[명사][방언]	NNG	00_00_00	가지말랭이	8
가지빼꽹이	[명사][방언]	NNG	00_00_00	가지말랭이	8
가지오다	[동사][방언]	VV	00_00_00	가져오다	5, 6, 8, 15, 17
가징스럽다	[형용사][방언]	VA	00_00_00	가증스럽다	8, 9
가징시롭다	[형용사][방언]	VA	00_00_00	가증스럽다	8
가짠내	[명사][방언]	NNG	00_00_00	가납사니	8
가차웁다	[형용사][방언]	VA	00_00_00	가깝다	8, 10, 11, 12
가참허다	[형용사][방언]	VA	00_00_00	가깝다	8
가찹다	[형용사][방언]	VA	00_00_00	가깝다	4, 6, 7, 8, 9, 10, 11, 12, 13, 14
가초사니	[명사][방언]	NNG	00_00_00	보추때기	8
가치복	[명사][방언]	NNG	00_00_00	까칠복	8
가치사니	[명사][방언]	NNG	00_00_00	보추때기	8
가터다	[형용사][방언]	VA	00_00_00	같다	4, 8, 9, 11, 16, 18
가터리	[명사][방언]	NNG	00_00_00	까투리	8
가테	[명사][방언]	NNG	00_00_00	가	8, 9
가토리	[명사][방언]	NNG	00_00_00	까투리	6, 8, 9, 12, 16
가퇴끼	[명사][방언]	NNG	00_00_00	집토끼	8
가투리	[명사][방언]	NNG	00_00_00	까투리	4, 6, 8, 9, 15, 16, 18
가트다	[형용사][방언]	VA	00_00_00	같다	5, 6, 8, 9, 10, 11, 12
가푸다	[형용사][방언]	VA	00_01_00	가쁘다	6, 8
가풋하다	[형용사][방언]	VA	00_00_00	가뿟하다	8
가프다	[형용사][방언]	VA	00_00_00	가쁘다	8
가프다	[동사][방언]	VV	00_00_00	갚다	4, 8, 10, 12
각게	[명사][방언]	NNG	00_00_00	각기	8
각게	[부사][방언]	MAG	00_00_00	각기	8
각단각단	[부사][방언]	MAG	00_00_00	무쩍무쩍	8
각또	[명사][방언]	NNG	00_00_00	각띠	8
각뚜	[명사][방언]	NNG	00_00_00	각띠	8
각뛰	[명사][방언]	NNG	00_00_00	각띠	8
각바	[명사][방언]	NNG	00_00_00	각반	8, 9, 18
각수리	[명사][방언]	NNG	00_00_00	잔돈	8
각시거무	[명사][방언]	NNG	00_00_00	무당거미	8
각시보자	[명사][방언]	NNG	00_00_00	소꿉질	8
각시질	[명사][방언]	NNG	00_00_00	계집질	8
각시질허다	[동사][방언]	VV	00_00_00	계집질하다	8
각싯감	[명사][방언]	NNG	00_00_00	신붓감	8
각자금	[부사][방언]	MAG	00_00_00	각자	8
각젱이	[명사][방언]	NNG	00_00_00	종지	8, 9
각지금	[부사][방언]	MAG	00_00_00	각자	8
간꽃	[명사][방언]	NNG	00_00_00	소금쩍	8
간나구	[명사][방언]	NNG	00_00_00	간나위	8
간나구짓	[명사][방언]	NNG	00_00_00	화냥질	8, 9
간데	[명사][방언]	NNG	00_00_00	가운데	5, 6, 7, 8, 9
간데	[명사][의존][방언]	NNB	01_00_00	군데	8
간데손구락	[명사][방언]	NNG	00_00_00	가운뎃손가락	5, 8
간뎅이	[명사][방언]	NNG	00_00_00	간덩이	6, 7, 8, 9
간뎅이	[명사][의존][방언]	NNB	01_00_00	군데	8
간등	[명사][방언]	NNG	00_00_00	간수	8
간등허다	[동사][방언]	VV	00_00_00	간수하다	8
간디	[명사][의존][방언]	NNB	01_00_00	군데	8
간빵	[명사][방언]	NNG	00_00_00	건빵	6, 8
간사재이	[명사][방언]	NNG	00_00_00	간살쟁이	8
간살배이	[명사][방언]	NNG	00_00_00	간살쟁이	8
간살보	[명사][방언]	NNG	00_00_00	간살쟁이	8
간살시롭다	[형용사][방언]	VA	00_00_00	간사스럽다	8
간삽다	[형용사][방언]	VA	00_00_00	간사하다	8
간스런히	[부사][방언]	MAG	00_00_00	가지런히	8
간스럼하다	[형용사][방언]	VA	00_00_00	가느스름하다	8
간스롬하다	[형용사][방언]	VA	00_00_00	가느스름하다	8
간스름하다	[형용사][방언]	VA	00_00_00	가느스름하다	8
간시럼하다	[형용사][방언]	VA	00_00_00	가느스름하다	8
간시롬하다	[형용사][방언]	VA	00_00_00	가느스름하다	8
간시름하다	[형용사][방언]	VA	00_00_00	가느스름하다	8
간신이	[부사][방언]	MAG	00_00_00	간신히	4, 5, 6, 7, 8, 9, 10, 11, 12
간자주럼하다	[형용사][방언]	VA	00_00_00	간잔지런하다	8
간잔조름허다	[형용사][방언]	VA	00_00_00	간잔지런하다	8, 9
간잔주롬하다	[형용사][방언]	VA	00_00_00	간잔지런하다	8
간잔주름하다	[형용사][방언]	VA	00_00_00	간잔지런하다	8, 9
간잔지럼하다	[형용사][방언]	VA	00_00_00	간잔지런하다	8
간잔지롬하다	[형용사][방언]	VA	00_00_00	간잔지런하다	8
간잔지름하다	[형용사][방언]	VA	00_00_00	간잔지런하다	8
간잘구	[명사][방언]	NNG	00_00_00	가오리연	8
간잘구지	[명사][방언]	NNG	00_00_00	가오리연	8
간장깍쟁이	[명사][방언]	NNG	00_00_00	간장쪽박	8
간장물	[명사][방언]	NNG	00_00_00	지지랑물	6, 8
간장종구래기	[명사][방언]	NNG	00_00_00	간장쪽박	8
간장종구래미	[명사][방언]	NNG	00_00_00	간장쪽박	8
간장종구랭이	[명사][방언]	NNG	00_00_00	간장쪽박	8
간재미	[명사][방언]	NNG	00_00_00	가자미	8
간재미	[명사][방언]	NNG	00_00_00	간자미	8
간저미	[명사][방언]	NNG	00_00_00	가재미	8
간제미	[명사][방언]	NNG	00_00_00	노랑가오리	8
간제비	[명사][방언]	NNG	00_00_00	가오리연	8
간조고	[명사][방언]	NNG	00_00_00	간조기	8
간조니허다	[형용사][방언]	VA	00_00_00	가지런하다	8
간조란허다	[형용사][방언]	VA	00_00_00	가지런하다	8, 9
간주런이	[부사][방언]	MAG	00_00_00	가지런히	8
간주런허다	[형용사][방언]	VA	00_00_00	가지런하다	8
간주런히	[부사][방언]	MAG	00_00_00	가지런히	8
간지락개	[명사][방언]	NNG	00_00_00	간지럼	8
간지락발	[명사][방언]	NNG	00_00_00	간지럼	8
간지람	[명사][방언]	NNG	00_00_00	간지럼	8
간지람믹이다	[동사][방언]	VV	00_00_00	간질이다	8
간지랍다	[형용사][방언]	VA	00_00_00	가렵다	6, 7, 8
간지랍다	[형용사][방언]	VA	00_00_00	간지럽다	8, 9, 11, 15, 16
간지랍히다	[동사][방언]	VV	00_00_00	간질이다	8
간지랑대	[명사][방언]	NNG	00_00_00	바지랑대	8, 9
간지런허다	[형용사][방언]	VA	00_00_00	가지런하다	8
간지런히	[부사][방언]	MAG	00_00_00	가지런히	6, 8
간지럼믹이다	[동사][방언]	VV	00_00_00	간질이다	8
간지럼밥믹이다	[동사][방언]	VV	00_00_00	간질이다	8
간지럼태다	[동사][방언]	VV	00_00_00	간질이다	5, 8
간지럽	[명사][방언]	NNG	00_00_00	간지럼	8
간지렁허다	[형용사][방언]	VA	00_00_00	가지런하다	8
간지롬	[명사][방언]	NNG	00_00_00	간지럼	8
간지롭다	[형용사][방언]	VA	00_00_00	가렵다	8
간지롭다	[형용사][방언]	VA	00_00_00	간지럽다	8
간지룹다	[형용사][방언]	VA	00_00_00	가렵다	4, 8
간지름밥	[명사][방언]	NNG	00_00_00	간지럼	8
간지름밥믹이다	[동사][방언]	VV	00_00_00	간질이다	8
간지박	[명사][방언]	NNG	00_00_00	간지럼	8
간지살대	[명사][방언]	NNG	00_00_00	담뱃대	8
간지설대	[명사][방언]	NNG	00_00_00	간짓대	8
간직대	[명사][방언]	NNG	00_00_00	간짓대	8
간질대	[명사][방언]	NNG	00_00_00	간짓대	8
간짓개	[명사][방언]	NNG	00_00_00	간짓대	8, 9
간짓개	[명사][방언]	NNG	01_00_00	장대	8
간출허다	[형용사][방언]	VA	00_00_00	단출하다	8
간푸다	[형용사][방언]	VA	00_00_00	힘들다	8
갇헤다	[동사][방언]	VV	00_00_00	갇히다	4, 7, 8, 9
갈가마구	[명사][방언]	NNG	00_00_00	갈까마귀	6, 7, 8
갈가마기	[명사][방언]	NNG	00_00_00	갈까마귀	4, 7, 8, 11
갈가시	[명사][방언]	NNG	00_00_00	갯지렁이	8
갈거시	[명사][방언]	NNG	00_00_00	갯지렁이	8
갈거시	[명사][방언]	NNG	01_00_00	장구벌레	8
갈거지	[명사][방언]	NNG	00_00_00	갯지렁이	8, 9
갈고댕기다	[동사][방언]	VV	00_00_00	싸돌아다니다	8
갈고댕이다	[동사][방언]	VV	00_00_00	싸돌아다니다	8
갈구셍이	[명사][방언]	NNG	00_00_00	갯지렁이	8
갈구젱이	[명사][방언]	NNG	00_00_00	갈고랑이	8
갈금	[명사][방언]	NNG	00_00_00	갈근	8
갈금갈금	[부사][방언]	MAG	00_00_00	갈근갈근	8
갈기마구	[명사][방언]	NNG	00_00_00	갈까마귀	8
갈까마구	[명사][방언]	NNG	00_00_00	갈까마귀	7, 8
갈꾸	[명사][방언]	NNG	00_00_00	갈고리	8
갈꾸	[명사][방언]	NNG	00_00_00	갈퀴	8, 11
갈꾸랭이	[명사][방언]	NNG	00_00_00	갈퀴	8
갈꾸리	[명사][방언]	NNG	00_00_00	갈고리	7, 8, 9
갈내	[명사][방언]	NNG	00_00_00	암내	8
갈다구	[명사][방언]	NNG	00_00_00	각다귀	8, 9
갈대밧	[명사][방언]	NNG	00_00_00	갈대밭	8, 9
갈라스다	[동사][방언]	VV	00_00_00	갈라서다	8
갈락	[명사][방언]	NNG	00_00_00	계집아이	8
갈량	[부사][방언]	MAG	00_00_00	가령	8
갈레가다	[동사][방언]	VV	00_00_00	헤어지다	8
갈르다	[동사][방언]	VV	00_00_00	가르다	4, 5, 6, 7, 8, 9, 10, 11, 12
갈름	[명사][방언]	NNG	00_00_00	갈래	8
갈름길	[명사][방언]	NNG	00_00_00	갈림길	4, 8, 9, 13, 14, 18, 19
갈름질	[명사][방언]	NNG	00_00_00	갈림길	8, 9, 11, 12, 18, 20
갈림	[명사][방언]	NNG	01_00_00	소작	8
갈마다	[동사][방언]	VV	00_00_00	보관하다	8
갈마옇다	[동사][방언]	VV	00_00_00	간수하다	8
갈무	[명사][방언]	NNG	00_00_00	갈모	8, 9
갈미새	[명사][방언]	NNG	00_00_00	갈매기	8
갈밧	[명사][방언]	NNG	00_00_00	갈밭	8, 9
갈버리	[명사][방언]	NNG	00_00_00	가을보리	4, 5, 6, 8, 11, 12
갈베뻬	[명사][방언]	NNG	00_00_00	갈비뼈	8
갈보다	[동사][방언]	VV	00_00_00	가루다	8
갈보다	[동사][방언]	VV	00_00_00	겨누다	8, 9
갈보다	[동사][방언]	VV	02_00_00	깔보다	8, 9
갈비다	[동사][방언]	VV	00_00_00	가루다	8
갈비다	[동사][방언]	VV	00_00_00	겨누다	8, 9
갈비뻬	[명사][방언]	NNG	00_00_00	갈비뼈	4, 6, 8, 9, 12, 13, 14, 18, 19, 20
갈비삐	[명사][방언]	NNG	00_00_00	갈비뼈	6, 7, 8, 9, 18, 20
갈시마	[명사][방언]	NNG	00_00_00	남서풍	8
갈실갈실허다	[형용사][방언]	VA	00_00_00	간질간질하다	8
갈아지다	[동사][방언]	VV	00_00_00	갈리다	8, 9, 10, 12
갈아지다	[동사][방언]	VV	00_00_00	갈리다	8
갈앙그다	[동사][방언]	VV	00_00_00	가라앉다	8
갈앙따	[동사][방언]	VV	00_00_00	가라앉다	8
갈앙치다	[동사][방언]	VV	00_00_00	가라앉히다	8
갈체다	[동사][방언]	VV	00_00_00	가르치다	7, 8, 9
갈쳉이	[명사][방언]	NNG	00_00_00	사시랑이	8
갈촤주다	[동사][방언]	VV	00_00_00	가르치다	8, 9
갈치기손구락	[명사][방언]	NNG	00_00_00	집게손가락	8
갈친손가락	[명사][방언]	NNG	00_00_00	집게손가락	8
갈친손구락	[명사][방언]	NNG	00_00_00	집게손가락	8
