표제어	품사	세종태그	어깨번호	뜻풀이	지역
시어머이	[명사][방언]	NNG	00_00_00	시어머니	4, 6, 15, 20
시어므니	[명사][방언]	NNG	00_00_00	시어머니	20
시엄	[명사][방언]	NNG	03_00_00	시험	5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 19, 20
시엄	[명사][방언]	NNG	02_00_00	헤엄	4, 5, 7, 8, 9, 11, 12, 13, 14, 18, 20
시오마니	[명사][방언]	NNG	00_00_00	시어머니	6, 13, 14, 19, 20
시파리	[명사][방언]	NNG	04_00_00	쉬파리	6, 7, 8, 12, 15, 16, 18, 20
시포리	[명사][방언]	NNG	02_00_00	쉬파리	6, 8, 20
식이다	[동사][방언]	VV	02_00_00	숙이다	6, 7, 8, 9, 14, 15, 16, 18, 19, 20
신게이	[명사][방언]	NNG	00_00_00	신경	7, 13, 14, 19, 20
실긍때	[명사][방언]	NNG	00_00_00	시렁	6, 7, 20
실푸다	[형용사][방언]	VA	00_00_00	슬프다	6, 7, 8, 9, 18, 20
심버럼꾼	[명사][방언]	NNG	00_00_00	심부름꾼	5, 7, 8, 9, 15, 16, 18, 20
십잣길	[명사][방언]	NNG	00_00_00	네거리	6, 7, 20
싱구다	[동사][방언]	VV	00_00_00	심다	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 18, 20
싱급다	[형용사][방언]	VA	02_00_00	싱겁다	4, 8, 20
싸과	[명사][방언]	NNG	00_00_00	사과	6, 7, 20
싸나	[명사][방언]	NNG	00_00_00	사나이	6, 7, 20
싸다리	[명사][방언]	NNG	00_00_00	사다리	6, 7, 20
싸람	[명사][방언]	NNG	00_00_00	사람	6, 7, 20
싸랑	[명사][방언]	NNG	00_00_00	사랑	6, 20
싸래기비	[명사][방언]	NNG	00_00_00	가랑비	6, 20
싸리짝문	[명사][방언]	NNG	00_00_00	사립문	5, 6, 7, 17, 20
싸마구	[명사][방언]	NNG	00_00_00	사마귀	6, 7, 20
싸매	[명사][방언]	NNG	00_00_00	소매	6, 20
싸매기	[명사][방언]	NNG	00_00_00	소매	6, 7, 20
싸무실	[명사][방언]	NNG	00_00_00	사무실	6, 7, 20
싸발	[명사][방언]	NNG	00_00_00	사발	6, 20
싸슴	[명사][방언]	NNG	00_00_00	사슴	6, 20
싸심	[명사][방언]	NNG	00_00_00	사슴	6, 7, 20
싸우	[명사][방언]	NNG	00_00_00	사위	4, 6, 7, 13, 14, 15, 16, 18, 20
싸을	[명사][방언]	NNG	00_00_00	사흘	6, 7, 20
싸이	[명사][방언]	NNG	02_00_00	사이	6, 7, 20
싸자	[명사][방언]	NNG	00_00_00	사자	6, 7, 14, 19, 20
싸촌	[명사][방언]	NNG	00_00_00	사촌	6, 7, 20
싸탕	[명사][방언]	NNG	00_00_00	사탕	6, 7, 20
싸토리	[명사][방언]	NNG	00_00_00	사투리	6, 7, 20
싸홰	[명사][방언]	NNG	00_00_00	사회	6, 7, 20
싼	[명사][방언]	NNG	00_00_00	산	6, 7, 20
싼눈	[명사][방언]	NNG	00_00_00	싸라기눈	7, 20
싼대지	[명사][방언]	NNG	00_00_00	산돼지	6, 7, 20
싼판	[명사][방언]	NNG	00_00_00	산판	6, 7, 20
쌀가죽	[명사][방언]	NNG	00_00_00	살가죽	6, 20
쌀구	[명사][방언]	NNG	00_00_00	살구	6, 7, 8, 20
쌂다	[동사][방언]	VV	00_00_00	삶다	4, 5, 6, 7, 8, 9, 11, 12, 20
쌈춘	[명사][방언]	NNG	00_00_00	삼촌	6, 7, 20
쌉	[명사][방언]	NNG	00_00_00	삽	6, 7, 20
쌉짝문	[명사][방언]	NNG	00_00_00	사립문	4, 6, 7, 11, 12, 18, 20
쌍두이	[명사][방언]	NNG	00_00_00	쌍둥이	4, 6, 7, 8, 9, 11, 12, 18, 20
쌍디	[명사][방언]	NNG	00_00_00	쌍둥이	6, 7, 12, 15, 16, 18, 20
쌍디이	[명사][방언]	NNG	00_00_00	쌍둥이	6, 7, 11, 12, 20
쌍딩이	[명사][방언]	NNG	00_00_00	쌍둥이	6, 7, 11, 12, 20
쌔기다	[동사][방언]	VV	01_00_00	새기다	7, 15, 16, 18, 20
쌔끼	[명사][방언]	NNG	01_00_00	새끼	4, 6, 7, 11, 12, 14, 20
쌔끼손가락	[명사][방언]	NNG	00_00_00	새끼손가락	6, 20
쌔벽	[명사][방언]	NNG	00_00_00	새벽	6, 7, 20
쌔북	[명사][방언]	NNG	00_00_00	새벽	6, 20
쌔빨갛다	[형용사][방언]	VA	00_00_00	새빨갛다	6, 7, 16, 18, 20
쌔해	[명사][방언]	NNG	00_00_00	새해	6, 7, 20
쌕시	[명사][방언]	NNG	00_00_00	색시	6, 7, 20
썍깔	[명사][방언]	NNG	00_00_00	색깔	6, 7, 20
써너	[수관형사][방언]	MMN	00_00_00	서너	6, 20
써놀하다	[형용사][방언]	VA	00_00_00	서늘하다	6, 7, 20
써런	[수사][관형사][방언]	NR	00_00_00	서른	6, 20
써로	[부사][방언]	MAG	02_00_00	서로	6, 7, 20
써로	[명사][방언]	NNG	01_00_00	서로	6, 7, 20
써모	[명사][방언]	NNG	00_00_00	서모	6, 20
써박돌	[명사][방언]	NNG	00_00_00	푸석돌	15, 20
썩구	[명사][방언]	NNG	00_00_00	석유	6, 7, 20
썩규	[명사][방언]	NNG	00_00_00	석유	6, 20
썩로	[명사][방언]	NNG	00_00_00	석류	6, 7, 20
썪다	[동사][방언]	VV	00_00_00	섞다	6, 7, 20
썽냥	[명사][방언]	NNG	00_00_00	성냥	6, 7, 20
썽매방아	[명사][방언]	NNG	00_00_00	연자방아	6, 20
쎂	[명사][방언]	NNG	00_00_00	섶	6, 7, 20
쎄깔	[명사][방언]	NNG	00_00_00	서까래	6, 7, 20
쎄루	[부사][방언]	MAG	02_00_00	세로	6, 7, 8, 9, 20
쎄루	[명사][방언]	NNG	01_00_00	세로	6, 7, 8, 9, 20
쎄월	[명사][방언]	NNG	00_00_00	세월	6, 7, 20
쎼루	[부사][방언]	MAG	02_00_00	세로	6, 7, 8, 9, 13, 14, 15, 16, 18, 19, 20
쎼루	[명사][방언]	NNG	01_00_00	세로	13, 14, 15, 16, 18, 19, 20
쏘	[명사][방언]	NNG	02_00_00	소	6, 7, 20
쏘구리	[명사][방언]	NNG	00_00_00	소쿠리	6, 7, 20
쏘굼	[명사][방언]	NNG	00_00_00	소금	6, 7, 20
쏘나무	[명사][방언]	NNG	00_00_00	소나무	6, 7, 20
쏘라	[명사][방언]	NNG	00_00_00	소라	6, 20
쏘름	[명사][방언]	NNG	00_00_00	소름	6, 7, 20
쏘리	[명사][방언]	NNG	00_00_00	소리	6, 7, 20
쏘리기	[명사][방언]	NNG	00_00_00	솔개	6, 7, 20
쏘리길	[명사][방언]	NNG	00_00_00	오솔길	6, 20
쏘매	[명사][방언]	NNG	00_00_00	소매	6, 7, 20
쏘주	[명사][방언]	NNG	00_00_00	소주	4, 5, 6, 7, 9, 11, 12, 20
쏘캐	[명사][방언]	NNG	00_00_00	솜	6, 7, 8, 20
쏙눈섭	[명사][방언]	NNG	00_00_00	속눈썹	6, 20
쏜가락	[명사][방언]	NNG	00_00_00	손가락	6, 7, 20
쏜금	[명사][방언]	NNG	00_00_00	손금	6, 7, 20
쏜녀	[명사][방언]	NNG	00_00_00	손녀	6, 20
쏜님	[명사][방언]	NNG	00_00_00	손님	6, 7, 20
쏜덕	[명사][방언]	NNG	00_00_00	손등	6, 20
쏜덩더리	[명사][방언]	NNG	00_00_00	손등	6, 20
쏜디이	[명사][방언]	NNG	00_00_00	손등	6, 20
쏜목	[명사][방언]	NNG	00_00_00	손목	6, 20
쏜바닥	[명사][방언]	NNG	00_00_00	손바닥	6, 20
쏜수건	[명사][방언]	NNG	00_00_00	손수건	6, 7, 20
쏜자	[명사][방언]	NNG	00_00_00	손자	6, 7, 20
쏜텁	[명사][방언]	NNG	00_00_00	손톱	6, 7, 20
쏠나무	[명사][방언]	NNG	00_00_00	소나무	6, 20
쏠녀	[명사][방언]	NNG	00_00_00	손녀	6, 7, 20
쏭곳	[명사][방언]	NNG	00_00_00	송곳	6, 7, 20
쏭이	[명사][방언]	NNG	00_00_00	송이	6, 7, 12, 14, 19, 20
쏭편	[명사][방언]	NNG	00_00_00	송편	6, 7, 20
쐐미	[명사][방언]	NNG	02_00_00	수염	7, 20
쐐비	[명사][방언]	NNG	00_00_00	새우	6, 7, 20
쑤늠	[명사][방언]	NNG	00_00_00	수놈	6, 7, 20
쑤엄	[명사][방언]	NNG	00_00_00	수염	6, 7, 20
쑥눔	[명사][방언]	NNG	00_00_00	수놈	7, 20
쑥이다	[동사][방언]	VV	00_00_00	숙이다	6, 20
쑴구영	[명사][방언]	NNG	00_00_00	숨구멍	6, 20
쑷거	[명사][방언]	NNG	00_00_00	수컷	6, 7, 20
쑹냉	[명사][방언]	NNG	00_00_00	숭늉	6, 20
쑹년	[명사][방언]	NNG	00_00_00	숭늉	6, 20
쒜경	[명사][방언]	NNG	00_00_00	소경	6, 7, 20
쒬	[명사][방언]	NNG	00_00_00	수염	4, 6, 7, 20
쒸다	[동사][방언]	VV	02_00_00	쇠다	6, 7, 20
쒸시	[명사][방언]	NNG	00_00_00	수수	6, 7, 8, 20
씨게	[명사][방언]	NNG	00_00_00	시계	6, 20
씨끄릅다	[형용사][방언]	VA	00_00_00	시끄럽다	20
씨동생	[명사][방언]	NNG	00_00_00	시동생	6, 7, 8, 10, 20
씨라리다	[형용사][방언]	VA	00_00_00	쓰라리다	4, 5, 7, 8, 9, 18, 20
씨래송이	[명사][방언]	NNG	00_00_00	멍청이	15, 20
씨러지다	[동사][방언]	VV	00_00_00	쓰러지다	4, 5, 6, 7, 8, 9, 10, 18, 20
씨레기	[명사][방언]	NNG	00_00_00	쓰레기	4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 20
씨아부지	[명사][방언]	NNG	00_00_00	시아버지	6, 7, 8, 9, 20
씨엄	[명사][방언]	NNG	02_00_00	시험	6, 7, 20
씨운	[명사][방언]	NNG	00_00_00	수은	6, 7, 20
씨집	[명사][방언]	NNG	00_00_00	시집	6, 10, 20
씨합	[명사][방언]	NNG	00_00_00	시합	6, 7, 20
씬	[명사][방언]	NNG	00_00_00	신	6, 7, 20
씬경	[명사][방언]	NNG	00_00_00	신경	6, 20
씬다리	[명사][방언]	NNG	00_00_00	넓적다리	6, 7, 20
씰	[명사][방언]	NNG	03_00_00	실	6, 7, 10, 20
씰개	[명사][방언]	NNG	01_00_00	쓸개	4, 5, 6, 7, 8, 9, 11, 12, 13, 17, 18, 20
씸부람꾼	[명사][방언]	NNG	00_00_00	심부름꾼	6, 20
씸부룸꾼	[명사][방언]	NNG	00_00_00	심부름꾼	6, 20
씸줄	[명사][방언]	NNG	00_00_00	힘줄	6, 7, 8, 10, 20
씽개이	[명사][방언]	NNG	00_00_00	승냥이	6, 20
씽내이	[명사][방언]	NNG	00_00_00	승냥이	6, 20
아까지	[부사][방언]	MAG	02_00_00	아까	6, 7, 8, 9, 13, 14, 18, 19, 20
아까지	[명사][방언]	NNG	01_00_00	아까	6, 7, 8, 9, 13, 14, 18, 19, 20
아께	[부사][방언]	MAG	02_00_00	아까	4, 15, 16, 18, 20
아께	[명사][방언]	NNG	01_00_00	아까	4, 15, 16, 18, 20
아니덧	[부사][방언]	MAG	00_00_00	어느덧	13, 14, 20
아덜	[명사][방언]	NNG	00_00_00	아들	4, 6, 7, 8, 9, 10, 18, 20
아델	[명사][방언]	NNG	00_00_00	아들	6, 7, 20
아따껌	[부사][방언]	MAG	00_00_00	이따금	6, 7, 20
아람답다	[형용사][방언]	VA	00_00_00	아름답다	6, 7, 20
아럼답다	[형용사][방언]	VA	00_00_00	아름답다	12, 20
아레	[명사][방언]	NNG	00_00_00	아흐레	4, 5, 6, 7, 8, 11, 12, 14, 18, 19, 20
아렵다	[형용사][방언]	VA	00_00_00	어렵다	6, 20
아림	[명사][의존][방언]	NNB	02_00_00	아름	6, 16, 18, 20
아림	[명사][방언]	NNG	01_00_00	아름	6, 16, 18, 20
아어레	[명사][방언]	NNG	00_00_00	아흐레	20
아웁	[수사][관형사][방언]	NR	02_00_00	아홉	4, 15, 20
아으레	[명사][방언]	NNG	00_00_00	아흐레	4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20
아이꼽다	[형용사][방언]	VA	00_00_00	아니꼽다	7, 15, 20
아죽	[부사][방언]	MAG	00_00_00	아직	6, 7, 15, 16, 18, 20
아즈까리	[명사][방언]	NNG	00_00_00	아주까리	13, 14, 15, 16, 18, 19, 20
아즈마이	[명사][방언]	NNG	02_00_00	아주머니	6, 15, 16, 18, 20
아지래이	[명사][방언]	NNG	00_00_00	아지랑이	4, 6, 7, 8, 9, 11, 12, 13, 15, 16, 17, 18, 20
아허레	[명사][방언]	NNG	00_00_00	아흐레	20
아훕	[수사][관형사][방언]	NR	00_00_00	아홉	5, 6, 13, 14, 15, 16, 18, 19, 20
안복장	[명사][방언]	NNG	00_00_00	속적삼	7, 20
안빡	[명사][방언]	NNG	00_00_00	안팎	20
안쥬	[명사][방언]	NNG	00_00_00	안주	20
알락거리다	[동사][방언]	VV	00_00_00	알랑거리다	6, 7, 11, 12, 18, 20
암것	[명사][방언]	NNG	02_00_00	암컷	6, 20
암넘	[명사][방언]	NNG	00_00_00	암놈	6, 7, 20
암눔	[명사][방언]	NNG	00_00_00	암놈	4, 6, 7, 12, 20
암커	[명사][방언]	NNG	00_00_00	암컷	13, 20
앙굴챙이	[명사][방언]	NNG	00_00_00	올챙이	7, 20
앞잽이	[명사][방언]	NNG	00_00_00	앞잡이	5, 6, 7, 11, 13, 14, 15, 16, 18, 19, 20
앞처마	[명사][방언]	NNG	00_00_00	앞치마	6, 20
앞처매	[명사][방언]	NNG	00_00_00	앞치마	6, 7, 20
앞초매	[명사][방언]	NNG	00_00_00	앞치마	13, 14, 15, 16, 18, 19, 20
앞치매	[명사][방언]	NNG	00_00_00	앞치마	6, 7, 8, 9, 15, 16, 18, 20
애디	[명사][방언]	NNG	00_00_00	오디	15, 20
애리다	[형용사][방언]	VA	01_00_00	아리다	4, 6, 7, 8, 9, 13, 14, 18, 19, 20
애통백이	[명사][방언]	NNG	00_00_00	애꾸	20
액시	[명사][방언]	NNG	00_00_00	아가씨	7, 20
앤경	[명사][방언]	NNG	00_00_00	안경	4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
앵디	[명사][방언]	NNG	00_00_00	앵두	15, 16, 18, 20
얄무시럽다	[형용사][방언]	VA	00_00_00	얄밉다	7, 20
얄부리하다	[형용사][방언]	VA	00_00_00	얄팍하다	6, 20
얌새이	[명사][방언]	NNG	00_00_00	염소	4, 6, 7, 20
양님	[명사][방언]	NNG	00_00_00	양념	6, 7, 8, 9, 12, 18, 20
양무시	[명사][방언]	NNG	00_00_00	당근	6, 20
양임	[명사][방언]	NNG	00_00_00	양념	6, 7, 20
얖	[명사][방언]	NNG	00_00_00	옆	6, 20
얖고리	[명사][방언]	NNG	00_00_00	옆구리	6, 20
얖구리	[명사][방언]	NNG	00_00_00	옆구리	6, 20
얘신	[수사][관형사][방언]	NR	00_00_00	예순	6, 7, 20
얘장	[명사][방언]	NNG	00_00_00	야장	15, 16, 18, 20
어검니	[명사][방언]	NNG	00_00_00	어금니	6, 7, 8, 10, 20
어느듯	[부사][방언]	MAG	00_00_00	어느덧	6, 7, 14, 15, 16, 18, 19, 20
어느떳	[부사][방언]	MAG	00_00_00	어느덧	7, 20
어느치	[명사][방언]	NNG	00_00_00	언청이	6, 7, 20
어덥다	[형용사][방언]	VA	00_00_00	어둡다	6, 7, 20
어둡슬하다	[형용사][방언]	VA	00_00_00	어스레하다	15, 20
어듭사리들다	[형용사][방언]	VA	00_00_00	어스레하다	7, 20
어디메	[대명사][방언]	NP	00_00_00	어디	14, 15, 16, 20
어러이	[명사][방언]	NNG	01_00_00	어른	15, 20
어런	[명사][방언]	NNG	00_00_00	어른	6, 7, 8, 9, 13, 14, 18, 19, 20
어리숙다	[형용사][방언]	VA	00_00_00	어리석다	6, 7, 20
어린아	[명사][방언]	NNG	02_00_00	어린애	4, 6, 7, 8, 9, 12, 15, 20
어마님	[명사][방언]	NNG	00_00_00	어머님	7, 20
어마이	[명사][방언]	NNG	02_00_00	어머니	4, 6, 7, 8, 11, 12, 15, 16, 20
어프러지다	[동사][방언]	VV	00_00_00	엎드러지다	4, 5, 6, 7, 11, 12, 13, 14, 15, 16, 18, 19, 20
언더기	[명사][방언]	NNG	00_00_00	언덕	6, 7, 20
언삼	[명사][방언]	NNG	00_00_00	인삼	15, 20
언시이	[명사][방언]	NNG	00_00_00	원숭이	6, 8, 20
언앵	[명사][방언]	NNG	00_00_00	은행	5, 15, 20
언양	[명사][방언]	NNG	00_00_00	은행	15, 20
얼금배끼	[명사][방언]	NNG	00_00_00	얼금뱅이	6, 7, 20
얼래미	[명사][방언]	NNG	00_00_00	어레미	7, 9, 20
얼리빗	[명사][방언]	NNG	00_00_00	얼레빗	7, 11, 20
얼임	[명사][방언]	NNG	00_00_00	얼음	6, 7, 15, 16, 18, 20
엄악	[명사][방언]	NNG	00_00_00	음악	6, 7, 8, 9, 15, 18, 20
엄치손가락	[명사][방언]	NNG	00_00_00	엄지손가락	6, 20
엉둑	[명사][방언]	NNG	00_00_00	언덕	7, 20
엉티	[명사][방언]	NNG	00_00_00	엉덩이	6, 7, 20
엎데리다	[동사][방언]	VV	00_00_00	엎드리다	5, 6, 7, 8, 9, 11, 12, 16, 18, 19, 20
에롭다	[형용사][방언]	VA	01_00_00	외롭다	4, 5, 6, 7, 8, 13, 14, 16, 18, 19, 20
에미돼지	[명사][방언]	NNG	00_00_00	걸귀	6, 20
여납새	[명사][방언]	NNG	00_00_00	기스락	15, 20
여능	[명사][방언]	NNG	00_00_00	배웅	15, 20
여던	[수사][관형사][방언]	NR	00_00_00	여든	20
여때	[부사][방언]	MAG	00_00_00	여태	4, 13, 15, 17, 20
여비대기	[명사][방언]	NNG	00_00_00	말라깽이	15, 20
여쁘다	[형용사][방언]	VA	00_00_00	예쁘다	6, 7, 11, 12, 20
여쉰	[수사][관형사][방언]	NR	00_00_00	예순	6, 7, 8, 10, 20
여웅	[명사][방언]	NNG	00_00_00	영웅	6, 7, 15, 16, 18, 20
여지검	[명사][방언]	NNG	00_00_00	요즈음	6, 20
여화간	[명사][방언]	NNG	00_00_00	영화관	6, 7, 20
여훙	[명사][방언]	NNG	00_00_00	영웅	7, 15, 16, 18, 20
연지뻬	[명사][방언]	NNG	00_00_00	광대뼈	6, 20
연지뼈	[명사][방언]	NNG	00_00_00	광대뼈	7, 13, 14, 19, 20
열얼	[명사][방언]	NNG	00_00_00	열흘	6, 7, 12, 20
열코	[명사][방언]	NNG	00_00_00	강낭콩	20, 21
염생	[명사][방언]	NNG	00_00_00	염소	6, 7, 20
염퉁	[명사][방언]	NNG	00_00_00	염통	15, 20
엿쇄	[명사][방언]	NNG	00_00_00	엿새	5, 6, 7, 15, 16, 18, 20
엿이	[명사][방언]	NNG	00_00_00	엿	15, 20
영마리	[명사][방언]	NNG	00_00_00	용마름	6, 20
옆고리	[명사][방언]	NNG	00_00_00	옆구리	6, 20
옆구래	[명사][방언]	NNG	00_00_00	옆구리	4, 7, 11, 12, 18, 20
오골채이	[명사][방언]	NNG	00_00_00	올챙이	6, 7, 20
오구매개	[명사][방언]	NNG	00_00_00	대님	15, 20
오그마개	[명사][방언]	NNG	00_00_00	대님	15, 20
오금쟁기	[명사][방언]	NNG	00_00_00	오금	6, 7, 20
오대이	[명사][방언]	NNG	00_00_00	쟁반	15, 20
오라바이	[명사][방언]	NNG	00_00_00	오라버니	5, 6, 7, 13, 14, 15, 16, 18, 20
오런쪽	[명사][방언]	NNG	00_00_00	오른쪽	6, 7, 20
오론쪽	[명사][방언]	NNG	00_00_00	오른쪽	6, 20
오리짝	[명사][방언]	NNG	00_00_00	오른쪽	6, 7, 8, 9, 18, 20
오불에미	[명사][방언]	NNG	00_00_00	홀어미	6, 7, 15, 16, 18, 20
오서리	[명사][방언]	NNG	00_00_00	오소리	6, 7, 20
오솔비	[명사][방언]	NNG	00_00_00	가랑비	15, 20
오솔질	[명사][방언]	NNG	00_00_00	오솔길	4, 15, 16, 18, 20
오양간	[명사][방언]	NNG	00_00_00	외양간	4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20
오양칸	[명사][방언]	NNG	00_00_00	외양간	15, 16, 18, 20
오우다	[동사][방언]	VV	01_00_00	외다	6, 7, 20
오좀차개	[명사][방언]	NNG	00_00_00	기저귀	15, 20
오진어	[명사][방언]	NNG	00_00_00	오징어	15, 20
오큼	[명사][의존][방언]	NNB	00_00_00	움큼	6, 7, 8, 9, 16, 18, 20
옥또기	[명사][방언]	NNG	00_00_00	오뚝이	6, 16, 18, 20
옥시기	[명사][방언]	NNG	00_00_00	옥수수	4, 5, 11, 12, 15, 20
옥시끼	[명사][방언]	NNG	00_00_00	옥수수	4, 11, 12, 15, 20
옥차자	[명사][방언]	NNG	00_00_00	갈퀴	6, 20
올채이	[명사][방언]	NNG	00_00_00	올챙이	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
올칭이	[명사][방언]	NNG	00_00_00	올챙이	7, 11, 20
