표제어	품사	세종태그	어깨번호	뜻풀이	지역
귀울	[명사][방언]	NNG	00_00_00	귀리	13, 14, 19
귀총	[명사][방언]	NNG	02_00_00	귀청	13, 14, 19
귀파개	[명사][방언]	NNG	00_00_00	귀이개	8, 14, 19
그게	[명사][방언]	NNG	01_00_00	기계	13, 14, 19
그그저께	[명사][방언]	NNG	01_00_00	그끄저께	4, 5, 6, 7, 8, 9, 12, 13, 14, 18, 19
그그저께	[부사][방언]	MAG	02_00_00	그끄저께	4, 5, 6, 7, 8, 9, 12, 13, 14, 18, 19
그그지께	[명사][방언]	NNG	01_00_00	그끄저께	6, 7, 8, 9, 14, 18, 19
그그지께	[부사][방언]	MAG	02_00_00	그끄저께	6, 7, 8, 9, 14, 18, 19
그낭	[부사][방언]	MAG	00_00_00	그냥	5, 13, 14, 18, 19
그냉	[부사][방언]	MAG	00_00_00	그냥	13, 14, 19
그르	[명사][방언]	NNG	00_00_00	그루	10, 14, 19
그름자	[명사][방언]	NNG	00_00_00	그림자	4, 6, 9, 11, 13, 14, 15, 16, 18, 19
그림재	[명사][방언]	NNG	02_00_00	그림자	4, 6, 8, 13, 14, 15, 16, 18, 19
그즈께	[명사][방언]	NNG	01_00_00	그저께	13, 14, 19
그즈께	[부사][방언]	MAG	02_00_00	그저께	13, 14, 19
근낭	[부사][방언]	MAG	02_00_00	그냥	14, 19
근너	[명사][방언]	NNG	01_00_00	그네	5, 11, 12, 13, 14, 18, 19
글재	[명사][방언]	NNG	00_00_00	글자	4, 10, 13, 14, 15, 16, 18, 19
기기저깨	[명사][방언]	NNG	00_00_00	그끄저께	14, 19
기대리다	[동사][방언]	VV	00_00_00	기다리다	6, 7, 8, 13, 14, 19
기래	[명사][방언]	NNG	02_00_00	지라	13, 14, 15, 19
기럼자	[명사][방언]	NNG	02_00_00	그림자	8, 13, 14, 19
기림재	[명사][방언]	NNG	00_00_00	그림자	8, 13, 14, 19
기먹대이	[명사][방언]	NNG	00_00_00	귀머거리	13, 14, 19
기먹재이	[명사][방언]	NNG	00_00_00	귀머거리	6, 7, 8, 14, 19, 20
기미티	[명사][방언]	NNG	00_00_00	귀밑	13, 14, 15, 19, 20
기바쿠	[명사][방언]	NNG	00_00_00	귓바퀴	5, 13, 14, 18, 19
기방울	[명사][방언]	NNG	00_00_00	귓불	13, 14, 19
기부리	[명사][방언]	NNG	02_00_00	귀뿌리	13, 14, 19
기뿌리	[명사][방언]	NNG	01_00_00	귀뿌리	15, 16, 18, 19, 20
기술가리	[명사][방언]	NNG	00_00_00	기슭	13, 14, 19
기어쿠	[부사][방언]	MAG	00_00_00	기어코	5, 11, 12, 13, 14, 16, 18, 19
기엽다	[형용사][방언]	VA	00_00_00	귀엽다	6, 7, 13, 14, 15, 16, 18, 19, 20
기제께	[명사][방언]	NNG	01_00_00	그저께	14, 19
기제께	[부사][방언]	MAG	02_00_00	그저께	14, 19
기지내	[명사][방언]	NNG	01_00_00	아가미	14, 19
기차대구리	[명사][방언]	NNG	00_00_00	기관차	13, 14, 19
깃걸이	[명사][방언]	NNG	00_00_00	귀걸이	4, 7, 14, 19
까꾸루	[부사][방언]	MAG	00_00_00	거꾸로	4, 14, 16, 18, 19
까다랍다	[형용사][방언]	VA	00_00_00	까다롭다	6, 14, 16, 18, 19, 20
까다배	[명사][방언]	NNG	00_00_00	양배추	13, 14, 19
까달배	[명사][방언]	NNG	00_00_00	양배추	5, 13, 14, 18, 19
까뜩차다	[형용사][방언]	VA	00_00_00	가뜩하다	7, 14, 15, 16, 18, 19, 20
까마다	[형용사][방언]	VA	02_00_00	까맣다	14, 19
까만개	[명사][방언]	NNG	00_00_00	검둥개	6, 13, 14, 19, 20
까매다	[형용사][방언]	VA	00_00_00	까맣다	14, 19
까장구	[명사][방언]	NNG	00_00_00	가지	13, 14, 19
까탄나	[부사][방언]	MAG	00_00_00	가뜩이나	14, 19
까터리	[명사][방언]	NNG	00_00_00	까투리	8, 14, 19
깍데기	[명사][방언]	NNG	02_00_00	껍데기	6, 7, 8, 9, 12, 13, 14, 15, 16, 18, 19, 20
깍재이	[명사][방언]	NNG	03_00_00	깍쟁이	6, 7, 8, 9, 13, 14, 18, 19, 20
깔까리	[명사][방언]	NNG	00_00_00	까끄라기	13, 14, 19
깟난나	[명사][방언]	NNG	00_00_00	갓난아이	14, 19
깟언나	[명사][방언]	NNG	00_00_00	갓난아이	12, 14, 19
깡그니	[부사][방언]	MAG	00_00_00	깡그리	14, 19
깡내이	[명사][방언]	NNG	00_00_00	강냉이	6, 8, 9, 13, 14, 19, 20
깡세	[명사][방언]	NNG	00_00_00	강철	13, 14, 15, 19, 20
깡철	[명사][방언]	NNG	00_00_00	강철	6, 7, 11, 12, 13, 14, 18, 19, 20
깨꾸지	[명사][방언]	NNG	00_00_00	깻묵	13, 14, 16, 17, 18, 19
꺼꾸루	[부사][방언]	MAG	00_00_00	거꾸로	4, 12, 14, 18, 19
꺼뚜신	[명사][방언]	NNG	00_00_00	나막신	13, 14, 19
꺼러매다	[동사][방언]	VV	00_00_00	꿰매다	6, 14, 15, 16, 18, 19
꺼스럼	[명사][방언]	NNG	00_00_00	그을음	13, 14, 19
꺽데기	[명사][방언]	NNG	00_00_00	가죽	6, 13, 14, 19
꼬랑댕이	[명사][방언]	NNG	00_00_00	꼬랑이	4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 19, 20
꼬랑재	[명사][방언]	NNG	00_00_00	꼬랑지	13, 14, 19
꼬랭이	[명사][방언]	NNG	00_00_00	꼬랑이	4, 6, 8, 9, 10, 11, 12, 13, 14, 15, 17, 19
꼬매이	[명사][방언]	NNG	00_00_00	꼬맹이	4, 6, 7, 13, 14, 19, 20
꼬무풀	[명사][방언]	NNG	00_00_00	고무풀	13, 14, 19
꼭과이	[명사][방언]	NNG	00_00_00	곡괭이	14, 19
꼴딱지	[명사][방언]	NNG	00_00_00	꼬락서니	13, 14, 19
꼴목지기	[명사][방언]	NNG	00_00_00	꼬락서니	13, 14, 19
꼼보	[명사][방언]	NNG	00_00_00	곰보	4, 6, 7, 8, 9, 10, 12, 14, 17, 18, 19, 20
꼽데이	[명사][방언]	NNG	00_00_00	곱사등이	14, 19
꼽뎅이	[명사][방언]	NNG	02_00_00	곱사등이	13, 14, 19
꼽사등	[명사][방언]	NNG	00_00_00	곱사등	13, 14, 19
꼽지	[명사][방언]	NNG	00_00_00	고삐	13, 14, 19
꽁대이	[명사][방언]	NNG	00_00_00	꼬랑이	4, 6, 7, 9, 12, 13, 14, 15, 19
꽁댕이	[명사][방언]	NNG	00_00_00	꼬랑이	4, 6, 7, 8, 9, 10, 12, 13, 14, 15, 19
꽃모아리	[명사][방언]	NNG	00_00_00	꽃망울	6, 14, 19, 20
꽃시미	[명사][방언]	NNG	00_00_00	꽃술	13, 14, 19
꽤꼬리	[명사][방언]	NNG	01_00_00	꾀꼬리	6, 7, 13, 14, 15, 16, 18, 19, 20
꽤꼴	[명사][방언]	NNG	00_00_00	꾀꼬리	13, 14, 19
꽤보	[명사][방언]	NNG	00_00_00	꾀보	13, 14, 19
꽤재이	[명사][방언]	NNG	00_00_00	꾀쟁이	14, 19
꽤째기	[명사][방언]	NNG	00_00_00	꾀쟁이	13, 14, 19
꽹꾀리	[명사][방언]	NNG	00_00_00	꽹과리	13, 14, 19
꾸뚜래미	[명사][방언]	NNG	00_00_00	귀뚜라미	9, 14, 19
꾸레	[명사][방언]	NNG	00_00_00	굴레	14, 19
꿉다	[동사][방언]	VV	01_00_00	굽다	4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 18, 19, 20
꿰망재	[명사][방언]	NNG	00_00_00	꾀쟁이	13, 14, 15, 19, 20
끄스름	[명사][방언]	NNG	00_00_00	그을음	4, 6, 7, 8, 9, 11, 12, 14, 15, 16, 18, 19, 20
끼내끼	[명사][방언]	NNG	00_00_00	끈	14, 19
끼슭	[명사][방언]	NNG	00_00_00	기슭	6, 7, 14, 19
나가니	[명사][방언]	NNG	00_00_00	나그네	13, 14, 19
나까산	[명사][방언]	NNG	00_00_00	낙하산	14, 19
나까승	[명사][방언]	NNG	00_00_00	낙하산	13, 14, 19
나삿못	[명사][방언]	NNG	00_00_00	나사못	13, 14, 19
낙데	[명사][방언]	NNG	00_00_00	낙제	13, 14, 19
낙화산	[명사][방언]	NNG	00_00_00	낙하산	11, 12, 13, 14, 18, 19
낙화성	[명사][방언]	NNG	00_00_00	낙화생	13, 14, 16, 18, 19
난닌구	[명사][방언]	NNG	00_00_00	러닝	8, 9, 14, 18, 19
난재이	[명사][방언]	NNG	01_00_00	난쟁이	6, 7, 8, 9, 13, 14, 15, 18, 19, 20
날구지	[명사][방언]	NNG	02_00_00	지느러미	14, 19
날즘성	[명사][방언]	NNG	00_00_00	날짐승	13, 14, 15, 19, 20
날카랍다	[형용사][방언]	VA	00_00_00	날카롭다	11, 12, 13, 14, 18, 19
남펜	[명사][방언]	NNG	00_00_00	남편	4, 6, 7, 8, 10, 14, 15, 16, 18, 19, 20
낭디쪽	[명사][방언]	NNG	00_00_00	양지쪽	13, 14, 19
내낀	[명사][방언]	NNG	02_00_00	노끈	13, 14, 15, 17, 19
내우간	[명사][방언]	NNG	00_00_00	내외간	8, 11, 13, 14, 16, 18, 19
냥디쪽	[명사][방언]	NNG	00_00_00	양지쪽	14, 19
너남	[명사][방언]	NNG	00_00_00	기스락	14, 19
너남끝	[명사][방언]	NNG	00_00_00	기스락	13, 14, 19
너럼	[명사][방언]	NNG	00_00_00	여름	13, 14, 19
너부개지	[명사][방언]	NNG	00_00_00	지느러미	13, 14, 19
넌꽃	[명사][방언]	NNG	00_00_00	연꽃	13, 14, 19
넌뿌리	[명사][방언]	NNG	00_00_00	연뿌리	13, 14, 19
넌자방애	[명사][방언]	NNG	00_00_00	연자방아	14, 19
넌지방애	[명사][방언]	NNG	00_00_00	연자방아	13, 14, 19
널띠기	[명사][방언]	NNG	00_00_00	널뛰기	4, 6, 7, 13, 14, 15, 16, 18, 19, 20
넘통	[명사][방언]	NNG	00_00_00	염통	13, 14, 19
넛날	[명사][방언]	NNG	00_00_00	옛날	13, 14, 19
넝개비	[명사][방언]	NNG	00_00_00	가랑비	13, 14, 19
넝기스레	[명사][방언]	NNG	00_00_00	기스락	13, 14, 19
넝달	[명사][방언]	NNG	00_00_00	응달	13, 14, 19
넝디	[명사][방언]	NNG	00_00_00	음지	13, 14, 19
넝수	[명사][방언]	NNG	00_00_00	영수	13, 14, 19
넝수증	[명사][방언]	NNG	00_00_00	영수증	13, 14, 19
넝어	[명사][방언]	NNG	00_00_00	잉어	13, 14, 19
넢구리	[명사][방언]	NNG	00_00_00	옆구리	13, 14, 19
네관	[명사][방언]	NNG	01_00_00	여관	13, 14, 19
네당	[명사][방언]	NNG	00_00_00	강당	14, 19
네동상	[명사][방언]	NNG	00_00_00	여동생	14, 19
네막	[명사][방언]	NNG	00_00_00	뇌막	11, 12, 13, 14, 15, 16, 18, 19, 20
네자	[명사][방언]	NNG	00_00_00	여자	14, 19
넨꽃	[명사][방언]	NNG	00_00_00	연꽃	13, 14, 19
넨동생	[명사][방언]	NNG	00_00_00	여동생	13, 14, 19
넷날	[명사][방언]	NNG	00_00_00	옛날	13, 14, 19
넷말	[명사][방언]	NNG	00_00_00	옛말	13, 14, 16, 18, 19
넷째손가락	[명사][방언]	NNG	00_00_00	약손가락	5, 14, 19
넾	[명사][방언]	NNG	00_00_00	옆	13, 14, 19
념통	[명사][방언]	NNG	00_00_00	염통	13, 14, 19
노울	[명사][방언]	NNG	00_00_00	노을	4, 6, 7, 8, 12, 14, 16, 18, 19
농마루	[명사][방언]	NNG	00_00_00	용마루	13, 14, 15, 19, 20
누덩불	[명사][방언]	NNG	00_00_00	모닥불	13, 14, 19
누레다	[형용사][방언]	VA	00_00_00	누렇다	8, 9, 14, 18, 19
누루다	[형용사][방언]	VA	02_00_00	누르다	13, 14, 15, 16, 18, 19, 21
누룹재기	[명사][방언]	NNG	00_00_00	느릅나무	14, 19
누웨	[명사][방언]	NNG	01_00_00	누에	10, 13, 14, 17, 19
누퍼이	[명사][방언]	NNG	00_00_00	늪	13, 14, 19
누피	[명사][방언]	NNG	00_00_00	늪	13, 14, 19
눅디	[명사][방언]	NNG	00_00_00	육지	13, 14, 19
눅지	[명사][방언]	NNG	00_00_00	육지	13, 14, 19
눈고비	[명사][방언]	NNG	00_00_00	눈곱	4, 13, 14, 16, 19
눈까죽	[명사][방언]	NNG	00_00_00	눈꺼풀	4, 5, 6, 7, 8, 13, 14, 18, 19, 20
눈날	[명사][방언]	NNG	00_00_00	눈알	14, 19
눈둥	[명사][방언]	NNG	00_00_00	눈두덩	7, 11, 13, 14, 19
눙예	[명사][방언]	NNG	00_00_00	누에	4, 7, 12, 13, 14, 15, 19
눚	[명사][방언]	NNG	00_00_00	윷	13, 14, 19
눛다	[동사][방언]	VV	00_00_00	늦다	6, 7, 13, 14, 19, 20
뉘이	[명사][방언]	NNG	02_00_00	뉘	4, 11, 13, 14, 19
느릇나무	[명사][방언]	NNG	00_00_00	느릅나무	14, 19
늑막엄	[명사][방언]	NNG	00_00_00	늑막염	14, 19
늑막음	[명사][방언]	NNG	00_00_00	늑막염	14, 19
능디	[명사][방언]	NNG	00_00_00	음지	13, 14, 19
능축스럽다	[형용사][방언]	VA	00_00_00	능청스럽다	13, 14, 18, 19
니기다	[동사][방언]	VV	00_00_00	여기다	13, 14, 19
니망	[명사][방언]	NNG	00_00_00	이마	10, 13, 14, 19
니망떼기	[명사][방언]	NNG	00_00_00	이마빼기	14, 19
니몸	[명사][방언]	NNG	00_00_00	잇몸	14, 19
니발	[명사][방언]	NNG	00_00_00	이발	14, 16, 18, 19
니발재	[명사][방언]	NNG	00_00_00	이발사	14, 15, 16, 18, 19, 20
니베다	[동사][방언]	VV	00_00_00	누비다	14, 19
니불	[명사][방언]	NNG	00_00_00	이불	7, 13, 14, 16, 17, 18, 19
니빨	[명사][방언]	NNG	00_00_00	이빨	10, 13, 14, 19
니얘기	[명사][방언]	NNG	00_00_00	이야기	13, 14, 19
니언	[명사][방언]	NNG	00_00_00	이혼	13, 14, 19
니에	[명사][방언]	NNG	01_00_00	잉어	13, 14, 19
니역	[명사][방언]	NNG	00_00_00	도롱이	14, 19
니온	[명사][방언]	NNG	00_00_00	이혼	14, 16, 18, 19
니우치다	[동사][방언]	VV	00_00_00	뉘우치다	6, 13, 14, 15, 16, 18, 19, 20
니자	[명사][방언]	NNG	00_00_00	이자	13, 14, 16, 18, 19
니틀	[명사][방언]	NNG	00_00_00	잇몸	14, 19
니헌	[명사][방언]	NNG	00_00_00	이혼	14, 19
니혼	[명사][방언]	NNG	00_00_00	이혼	13, 14, 19
닐곱	[수사][관형사][방언]	NR	00_00_00	일곱	8, 13, 14, 16, 19
닐괘	[명사][방언]	NNG	00_00_00	이레	13, 14, 19
닐구	[수사][관형사][방언]	NR	00_00_00	일곱	13, 14, 19
닐르다	[동사][방언]	VV	00_00_00	읽다	13, 14, 19
닙당	[명사][방언]	NNG	00_00_00	입장	13, 14, 19
닝어	[명사][방언]	NNG	00_00_00	잉어	13, 14, 19
닢사구	[명사][방언]	NNG	00_00_00	잎사귀	13, 14, 19
다슷	[수사][관형사][방언]	NR	00_00_00	다섯	4, 6, 7, 13, 14, 15, 16, 17, 18, 19, 20
다쓰	[수사][방언]	NR	00_00_00	다섯	13, 14, 15, 16, 18, 19
단꺼번애	[부사][방언]	MAG	00_00_00	단번에	14, 15, 19, 20
단노	[명사][방언]	NNG	00_00_00	단오	6, 8, 9, 13, 14, 18, 19, 20
달겔	[명사][방언]	NNG	00_00_00	달걀	13, 14, 19
달괘	[명사][방언]	NNG	00_00_00	달구	14, 19
달괘돌	[명사][방언]	NNG	00_00_00	달구	13, 14, 19
달기알	[명사][방언]	NNG	00_00_00	달걀	4, 5, 7, 11, 12, 13, 14, 15, 17, 18, 19, 20
달베	[명사][방언]	NNG	00_00_00	둥우리	13, 14, 19
달판니	[명사][방언]	NNG	00_00_00	달팽이	13, 14, 19
닭구멕	[명사][방언]	NNG	00_00_00	모이주머니	14, 19
당사군	[명사][방언]	NNG	00_00_00	장사꾼	13, 14, 16, 18, 19
당손구락	[명사][방언]	NNG	00_00_00	가운뎃손가락	13, 14, 19
당짝	[명사][방언]	NNG	00_00_00	매짝	13, 14, 19
대리밸	[명사][방언]	NNG	00_00_00	쥐	13, 14, 19
대진매끼	[명사][방언]	NNG	00_00_00	대님	13, 14, 19
댄장	[명사][방언]	NNG	00_00_00	된장	4, 5, 12, 13, 14, 18, 19, 20
댈이다	[동사][방언]	VV	01_00_00	달이다	6, 8, 9, 11, 12, 13, 14, 18, 19
더껍다	[형용사][방언]	VA	00_00_00	두껍다	13, 14, 19
더당구	[명사][방언]	NNG	00_00_00	더뎅이	13, 14, 19
더투아리	[명사][방언]	NNG	00_00_00	말더듬이	4, 13, 14, 19
더투와리	[명사][방언]	NNG	00_00_00	말더듬이	13, 14, 19
던기다마	[명사][방언]	NNG	00_00_00	전구	13, 14, 19
던기불	[명사][방언]	NNG	00_00_00	전깃불	13, 14, 19
던나	[명사][방언]	NNG	00_00_00	전화	13, 14, 19
던등	[명사][방언]	NNG	00_00_00	전등	14, 19
던보	[명사][방언]	NNG	00_00_00	전보	13, 14, 19
던심	[명사][방언]	NNG	00_00_00	점심	13, 14, 19
던차	[명사][방언]	NNG	00_00_00	전차	13, 14, 19
던화	[명사][방언]	NNG	00_00_00	전화	13, 14, 19
덤수	[명사][방언]	NNG	00_00_00	점수	13, 14, 19
덩수리	[명사][방언]	NNG	00_00_00	정수리	13, 14, 19
덮가이	[명사][방언]	NNG	00_00_00	덮개	13, 14, 19
데릴사우	[명사][방언]	NNG	00_00_00	데릴사위	5, 6, 7, 8, 13, 14, 18, 19, 20
데비칼	[명사][방언]	NNG	00_00_00	주머니칼	13, 14, 19
데수디	[명사][방언]	NNG	00_00_00	저수지	13, 14, 19
도꼬	[명사][방언]	NNG	00_00_00	도끼	5, 6, 7, 13, 14, 19, 20
도꾸방놀이	[명사][방언]	NNG	00_00_00	소꿉놀이	13, 14, 17, 19
도대테	[부사][방언]	MAG	00_00_00	도대체	13, 14, 19
도숫물	[명사][방언]	NNG	00_00_00	조수	13, 14, 19
도죽	[명사][방언]	NNG	01_00_00	도적	13, 14, 19
동넝치	[명사][방언]	NNG	00_00_00	동냥아치	13, 14, 19
동지패	[명사][방언]	NNG	00_00_00	족집게	13, 14, 19
돼다	[동사][방언]	VV	00_00_00	되다	5, 6, 7, 10, 12, 13, 14, 15, 16, 18, 19, 20
돼박	[명사][방언]	NNG	00_00_00	됫박	13, 14, 19
돼지엄지	[명사][방언]	NNG	00_00_00	걸귀	13, 14, 19
돼풀이하다	[동사][방언]	VV	00_00_00	되풀이하다	7, 13, 14, 16, 18, 19, 20
됀장	[명사][방언]	NNG	00_00_00	된장	5, 9, 14, 15, 18, 19, 20
두께이	[명사][방언]	NNG	00_00_00	두께	14, 19
두두리다	[동사][방언]	VV	00_00_00	두드리다	13, 14, 15, 16, 18, 19, 20
두럽다	[형용사][방언]	VA	00_00_00	두렵다	4, 6, 7, 8, 12, 13, 14, 15, 16, 18, 19, 20
두루박	[명사][방언]	NNG	02_00_00	두레박	5, 6, 8, 9, 10, 11, 12, 13, 14, 18, 19
둑순	[명사][방언]	NNG	00_00_00	죽순	13, 14, 19
둑슨	[명사][방언]	NNG	00_00_00	죽순	13, 14, 19
둘러메티다	[동사][방언]	VV	00_00_00	둘러메치다	13, 14, 19
둥구다	[형용사][방언]	VA	00_00_00	둥글다	6, 7, 13, 14, 15, 16, 18, 19, 20
둥국	[명사][방언]	NNG	00_00_00	중국	13, 14, 19
둥딴지	[명사][방언]	NNG	00_00_00	장딴지	13, 14, 19
둥매자	[명사][방언]	NNG	00_00_00	중매자	13, 14, 19
둥어니	[명사][방언]	NNG	00_00_00	둥우리	13, 14, 19
둥학교	[명사][방언]	NNG	00_00_00	중학교	13, 14, 19
뒷더세기	[명사][방언]	NNG	00_00_00	뒷덜미	13, 14, 19
뒷두세기	[명사][방언]	NNG	00_00_00	뒷덜미	13, 14, 19
들박	[명사][방언]	NNG	00_00_00	두레박	8, 9, 13, 14, 19
등심뻬	[명사][방언]	NNG	00_00_00	등골뼈	5, 13, 14, 16, 18, 19
디가슴	[명사][방언]	NNG	00_00_00	등	14, 19
디구	[명사][방언]	NNG	00_00_00	지구	13, 14, 19
디까이	[명사][방언]	NNG	00_00_00	지팡이	14, 19
디더디	[명사][방언]	NNG	00_00_00	두더지	14, 19
디덜미	[명사][방언]	NNG	00_00_00	뒷덜미	5, 14, 18, 19
디레이	[명사][방언]	NNG	00_00_00	지렁이	13, 14, 19
디렝이	[명사][방언]	NNG	00_00_00	지렁이	13, 14, 19
디령이	[명사][방언]	NNG	00_00_00	지렁이	13, 14, 19
디멕사리	[명사][방언]	NNG	00_00_00	뒷덜미	14, 19
디식	[명사][방언]	NNG	00_00_00	지식	14, 19
디우개	[명사][방언]	NNG	00_00_00	지우개	13, 14, 16, 18, 19
디우다	[동사][방언]	VV	02_00_00	지우다	13, 14, 19
디저지	[명사][방언]	NNG	00_00_00	두더지	14, 19
디주	[명사][방언]	NNG	01_00_00	지주	13, 14, 16, 18, 19
디파이	[명사][방언]	NNG	00_00_00	지팡이	13, 14, 19
디팽이	[명사][방언]	NNG	00_00_00	지팡이	13, 14, 16, 19
딕판	[부사][방언]	MAG	00_00_00	곧장	14, 19
딘흙	[명사][방언]	NNG	00_00_00	진흙	13, 14, 19
딧골	[명사][방언]	NNG	00_00_00	뒷골	6, 14, 15, 16, 18, 19, 20
딧잔덩	[명사][방언]	NNG	00_00_00	등	14, 19
딧잔등	[명사][방언]	NNG	00_00_00	등	6, 14, 19
딮신	[명사][방언]	NNG	00_00_00	짚신	13, 14, 16, 19
따거재	[명사][방언]	NNG	00_00_00	키다리	14, 19
따기	[명사][방언]	NNG	00_00_00	딸기	8, 14, 19
따껍다	[형용사][방언]	VA	00_00_00	따갑다	13, 14, 19
따콩	[명사][방언]	NNG	00_00_00	땅콩	13, 14, 19
딱떠구리	[명사][방언]	NNG	00_00_00	딱따구리	14, 19
땀받티기	[명사][방언]	NNG	00_00_00	땀받이	13, 14, 19
땔낭구	[명사][방언]	NNG	00_00_00	땔나무	4, 7, 13, 14, 15, 16, 18, 19, 20
땔이다	[동사][방언]	VV	00_00_00	달이다	4, 14, 19
땡기다	[동사][방언]	VV	01_00_00	당기다	4, 6, 7, 8, 9, 11, 12, 13, 14, 18, 19, 20
떠깨이	[명사][방언]	NNG	00_00_00	뚜껑	6, 7, 13, 14, 19, 20
떠께	[명사][방언]	NNG	01_00_00	뚜껑	7, 11, 13, 14, 15, 16, 19, 20
떠다	[동사][방언]	VV	02_00_00	뜨다	12, 14, 15, 19, 20
떤지다	[동사][방언]	VV	00_00_00	던지다	4, 6, 7, 8, 9, 11, 12, 14, 18, 19, 20
떨어디다	[동사][방언]	VV	00_00_00	떨어지다	13, 14, 16, 18, 19
또까비	[명사][방언]	NNG	00_00_00	도깨비	4, 14, 19
또깨비	[명사][방언]	NNG	00_00_00	도깨비	4, 6, 7, 8, 14, 19
또꼬방살이	[명사][방언]	NNG	00_00_00	소꿉질	13, 14, 19
또꼽삭	[명사][방언]	NNG	00_00_00	소꿉질	14, 19
또꼽살이	[명사][방언]	NNG	00_00_00	소꿉질	13, 14, 19
또꾸망살이	[명사][방언]	NNG	00_00_00	소꿉질	13, 14, 19
똥구넉	[명사][방언]	NNG	00_00_00	똥구멍	5, 13, 14, 18, 19
똥와리	[명사][방언]	NNG	00_00_00	똬리	14, 19
뚜껍다	[형용사][방언]	VA	00_00_00	두껍다	4, 6, 7, 8, 9, 10, 11, 12, 14, 18, 19, 20
뚜렁	[명사][방언]	NNG	00_00_00	두렁	4, 5, 12, 13, 14, 18, 19
뚜려하다	[형용사][방언]	VA	00_00_00	뚜렷하다	13, 14, 19
뚜물	[명사][방언]	NNG	02_00_00	뜨물	6, 7, 8, 13, 14, 19
뚠물	[명사][방언]	NNG	02_00_00	뜨물	5, 8, 13, 14, 19
뚬믈	[명사][방언]	NNG	00_00_00	뜨물	7, 8, 9, 13, 14, 18, 19
뚱띠보	[명사][방언]	NNG	00_00_00	뚱뚱보	13, 14, 19
뜨명	[명사][방언]	NNG	00_00_00	뜸	13, 14, 19
뜰과이	[명사][방언]	NNG	00_00_00	아그배	13, 14, 19
뜸성	[명사][방언]	NNG	00_00_00	뜸	13, 14, 19
띨과이	[명사][방언]	NNG	00_00_00	아그배	13, 14, 19
띨광이	[명사][방언]	NNG	00_00_00	아그배	13, 14, 19
띵띵보	[명사][방언]	NNG	00_00_00	뚱뚱보	13, 14, 19
레당	[명사][방언]	NNG	00_00_00	강당	14, 19
로무주	[명사][방언]	NNG	00_00_00	걸귀	13, 14, 15, 16, 18, 19, 20
롱마루	[명사][방언]	NNG	00_00_00	용마루	13, 14, 19
마루창	[명사][방언]	NNG	00_00_00	툇마루	13, 14, 19
마이다	[동사][방언]	VV	00_00_00	마시다	14, 15, 16, 18, 19
막걸레	[명사][방언]	NNG	00_00_00	막걸리	6, 7, 13, 14, 15, 16, 18, 19
막고래	[명사][방언]	NNG	00_00_00	막걸리	14, 19
막냉이	[명사][방언]	NNG	00_00_00	막내	4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 16, 18, 19, 20
막당	[명사][방언]	NNG	00_00_00	막바지	13, 14, 19
막탕장	[명사][방언]	NNG	00_00_00	막바지	13, 14, 19
만내다	[동사][방언]	VV	00_00_00	만나다	4, 6, 7, 8, 13, 14, 19, 20
만딜다	[동사][방언]	VV	00_00_00	만들다	13, 14, 19
말가다	[형용사][방언]	VA	00_00_00	말갛다	14, 19
말캐	[부사][방언]	MAG	00_00_00	말끔	6, 13, 14, 19
매데	[명사][방언]	NNG	00_00_00	마디	13, 14, 19
매쌀	[명사][방언]	NNG	00_00_00	멥쌀	13, 14, 15, 16, 18, 19
매추리	[명사][방언]	NNG	00_00_00	메추리	11, 13, 14, 19, 20
맨나다	[동사][방언]	VV	00_00_00	만나다	14, 19
맨제	[부사][방언]	MAG	01_00_00	먼저	14, 19
맨제	[명사][방언]	NNG	02_00_00	먼저	14, 19
맨지다	[동사][방언]	VV	00_00_00	만지다	4, 7, 8, 13, 14, 19
맹꼴	[명사][방언]	NNG	00_00_00	꼴찌	6, 7, 11, 12, 18, 19
머덩구	[명사][방언]	NNG	00_00_00	못	13, 14, 19
머리깔	[명사][방언]	NNG	00_00_00	머리카락	4, 14, 17, 19
머무다	[동사][방언]	VV	00_00_00	머물다	13, 14, 19
먼떡	[부사][방언]	MAG	00_00_00	문득	13, 19
멈통	[명사][방언]	NNG	00_00_00	모이주머니	13, 14, 19
멍디	[명사][방언]	NNG	00_00_00	명주	14, 19
멍저구	[명사][방언]	NNG	00_00_00	못	14, 19
메꾸락지	[명사][방언]	NNG	00_00_00	미꾸라지	7, 13, 14, 19
메끄랍다	[형용사][방언]	VA	00_00_00	매끄럽다	4, 8, 14, 19
메느리	[명사][방언]	NNG	00_00_00	며느리	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 19
메니리	[명사][방언]	NNG	00_00_00	며느리	9, 13, 14, 19
메뚤기	[명사][방언]	NNG	00_00_00	메뚜기	5, 13, 14, 18, 19
메스겁다	[형용사][방언]	VA	00_00_00	메스껍다	13, 14, 15, 16, 18, 19, 20
메스끕다	[형용사][방언]	VA	00_00_00	메스껍다	13, 14, 19
메욱	[명사][방언]	NNG	00_00_00	미역	7, 13, 14, 19
메짱구	[명사][방언]	NNG	00_00_00	개구리	14, 19
멕살	[명사][방언]	NNG	01_00_00	산누에	4, 6, 7, 8, 9, 14, 17, 19
