표제어	품사	세종태그	어깨번호	뜻풀이	지역
밥광지	[명사][방언]	NNG	00_00_00	누룽지	17
밥괘	[명사][방언]	NNG	00_00_00	구유	17
밥괘이	[명사][방언]	NNG	00_00_00	누룽지	17
밥궁	[명사][방언]	NNG	00_00_00	구유	17
밥꽤	[명사][방언]	NNG	00_00_00	누룽지	17
밥꽤이	[명사][방언]	NNG	00_00_00	누룽지	17
밥주게	[명사][방언]	NNG	00_00_00	밥주걱	6, 7, 17
밥주기	[명사][방언]	NNG	00_00_00	밥주걱	6, 7, 8, 17
밥주께	[명사][방언]	NNG	00_00_00	밥주걱	17
밥팔	[명사][방언]	NNG	00_00_00	밥알	17
방구	[명사][방언]	NNG	03_00_00	바위	4, 6, 7, 12, 13, 14, 17
방대불	[명사][방언]	NNG	00_00_00	등잔불	17
방덩불	[명사][방언]	NNG	00_00_00	등잔불	17
방두깨	[명사][방언]	NNG	00_00_00	방망이	17
방앗귕이	[명사][방언]	NNG	00_00_00	방앗공이	17
방천둑	[명사][방언]	NNG	00_00_00	냇둑	4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17
방추돌	[명사][방언]	NNG	00_00_00	다듬잇돌	17
방쿠	[명사][방언]	NNG	00_00_00	바위	6, 7, 17
방쿠이	[명사][방언]	NNG	00_00_00	바위	6, 7, 11, 12, 13, 14, 17
방퀴	[명사][방언]	NNG	00_00_00	바위	13, 14, 17
밭삼	[명사][방언]	NNG	00_00_00	인삼	17
배꾸녁	[명사][방언]	NNG	00_00_00	배꼽	6, 13, 14, 17
배꿉	[명사][방언]	NNG	00_00_00	배꼽	4, 5, 6, 7, 8, 9, 13, 14, 15, 16, 17, 18, 20
배때속	[명사][방언]	NNG	00_00_00	뱃속	17
배멀무	[명사][방언]	NNG	00_00_00	뱃멀미	17
배멀이	[명사][방언]	NNG	00_00_00	뱃멀미	17
배뿍	[명사][방언]	NNG	00_00_00	배꼽	15, 16, 17
배피떡	[명사][방언]	NNG	00_00_00	개피떡	17
뱀재이	[명사][방언]	NNG	00_00_00	뱀장어	4, 6, 7, 15, 17
뱅고	[명사][방언]	NNG	00_00_00	비행기	17
뱅기	[명사][방언]	NNG	00_00_00	비행기	17
뱅아	[명사][방언]	NNG	00_00_00	방아	17
뱅앗간	[명사][방언]	NNG	00_00_00	방앗간	17
뱌락	[명사][방언]	NNG	00_00_00	벼락	17
뱔	[명사][방언]	NNG	01_00_00	배알	17
뱜	[명사][방언]	NNG	00_00_00	뱀	17
뱜재	[명사][방언]	NNG	00_00_00	뱀장어	17
뱜재이	[명사][방언]	NNG	00_00_00	뱀장어	17
뱡기	[명사][방언]	NNG	00_00_00	비행기	17
뱡어	[명사][방언]	NNG	00_00_00	뱅어	17
버드낭그	[명사][방언]	NNG	00_00_00	버드나무	17
버라지	[명사][방언]	NNG	01_00_00	벌레	4, 5, 8, 10, 11, 14, 15, 17
버래	[명사][방언]	NNG	00_00_00	버치	17
버래기	[명사][방언]	NNG	00_00_00	버치	17
버럭지	[명사][방언]	NNG	02_00_00	버치	17
버럭지	[명사][방언]	NNG	01_00_00	벌레	8, 9, 11, 17
버리	[명사][방언]	NNG	02_00_01	벌	6, 17
버머리다	[동사][방언]	VV	00_00_00	버무리다	17
버버리	[명사][방언]	NNG	00_00_00	벙어리	4, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17
버벌치	[명사][방언]	NNG	00_00_00	벙어리	17
버보리	[명사][방언]	NNG	00_00_00	벙어리	17
버죽지	[명사][방언]	NNG	00_00_00	버치	17
버태	[명사][방언]	NNG	00_00_00	버치	17
버태기	[명사][방언]	NNG	00_00_00	버치	17
벅칼	[명사][방언]	NNG	00_00_00	부엌칼	17
번디기	[명사][방언]	NNG	01_00_00	번데기	4, 5, 6, 7, 11, 12, 13, 14, 17, 19
벌가지	[명사][방언]	NNG	00_00_00	벌레	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17
벌개둥이	[명사][방언]	NNG	00_00_00	벌거숭이	17
벌거둥이	[명사][방언]	NNG	00_00_00	벌거숭이	17
벌걱지	[명사][방언]	NNG	00_00_00	벌레	15, 17
벌러케	[명사][방언]	NNG	00_00_00	벌레	17
벌럭지	[명사][방언]	NNG	00_00_00	벌레	17
벌럭치	[명사][방언]	NNG	00_00_00	벌레	17
벌치	[명사][방언]	NNG	02_00_00	벙어리	17
벙터지	[명사][방언]	NNG	00_00_00	벙거지	17
베농사	[명사][방언]	NNG	00_00_00	벼농사	4, 13, 14, 15, 16, 17
베루	[명사][방언]	NNG	02_00_00	벼루	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 19, 20
베루기	[명사][방언]	NNG	00_00_00	벼룩	4, 5, 6, 7, 8, 11, 12, 13, 14, 15, 16, 17, 19, 20
베룩	[명사][방언]	NNG	00_00_00	벼룩	4, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18
베르기	[명사][방언]	NNG	00_00_00	벼룩	17
베리기	[명사][방언]	NNG	00_00_00	벼룩	4, 7, 15, 16, 17, 18
베리다	[동사][방언]	VV	04_00_00	벼리다	4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17
베역	[명사][방언]	NNG	00_00_00	부엌	17
베주기	[명사][방언]	NNG	00_00_00	자배기	17
베죽지	[명사][방언]	NNG	00_00_00	자배기	17
벡	[명사][방언]	NNG	02_00_00	붴	4, 5, 13, 14, 15, 17, 19
벨로	[부사][방언]	MAG	01_00_00	별로	4, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17
벳간	[명사][방언]	NNG	00_00_00	방앗간	17
벵	[명사][방언]	NNG	02_00_00	병	4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18
벵어	[명사][방언]	NNG	00_00_00	병어	6, 10, 13, 14, 17
벼다	[동사][방언]	VV	00_00_00	베다	17
벼락	[명사][방언]	NNG	02_00_00	벼랑	5, 17
벼루지	[명사][방언]	NNG	00_00_00	벼룩	17
벼르지	[명사][방언]	NNG	00_00_00	벼룩	17
벼설	[명사][방언]	NNG	02_00_00	벼슬	17
벼원	[명사][방언]	NNG	00_00_00	병원	17
벽	[명사][방언]	NNG	02_00_00	부엌	13, 14, 17
벽손	[명사][방언]	NNG	02_00_00	흙손	17
별낳다	[형용사][방언]	VA	00_00_00	별나다	17
별러다	[동사][방언]	VV	00_00_00	벼르다	17
별콩	[명사][방언]	NNG	00_00_00	완두콩	17
병마구리	[명사][방언]	NNG	00_00_00	칼새	17
병사리	[명사][방언]	NNG	01_00_00	병아리	17
병세리	[명사][방언]	NNG	00_00_00	병	17
볔	[명사][방언]	NNG	00_00_00	부엌	17
볔칼	[명사][방언]	NNG	00_00_00	부엌칼	13, 17
보랫매	[명사][방언]	NNG	00_00_00	보라매	17
보롬달	[명사][방언]	NNG	00_00_00	보름달	10, 13, 14, 17
보밀다	[동사][방언]	VV	00_00_00	녹슬다	17
보세	[명사][방언]	NNG	01_00_00	고물	17
보세이	[명사][방언]	NNG	00_00_00	고물	4, 17
보수락비	[명사][방언]	NNG	00_00_01	보슬비	14, 15, 17
보자빡	[명사][방언]	NNG	00_00_00	보자기	17
보짜박	[명사][방언]	NNG	00_00_00	보자기	17
보쪼박	[명사][방언]	NNG	00_00_00	보자기	17
보쭈박	[명사][방언]	NNG	00_00_00	보자기	17
보쭉지	[명사][방언]	NNG	00_00_00	보자기	17
복새이	[명사][방언]	NNG	00_00_00	복숭아	17
복생이	[명사][방언]	NNG	00_00_00	복숭아	17
복수아	[명사][방언]	NNG	00_00_00	복숭아	4, 5, 6, 7, 8, 9, 11, 12, 15, 17
복숭아뻬	[명사][방언]	NNG	00_00_00	복사뼈	5, 6, 11, 17, 18
복숭애	[명사][방언]	NNG	00_00_00	복숭아	4, 5, 14, 16, 17, 18
복숭와	[명사][방언]	NNG	00_00_00	복숭아	17
복쥐	[명사][방언]	NNG	00_00_00	박쥐	8, 9, 17
본데기	[명사][방언]	NNG	00_00_00	번데기	4, 8, 13, 14, 17
본디기	[명사][방언]	NNG	00_00_00	번데기	9, 17
본바닥사람	[명사][방언]	NNG	00_00_00	본토박이	17
볼다구	[명사][방언]	NNG	00_00_00	볼때기	5, 13, 14, 17
볼따구	[명사][방언]	NNG	00_00_00	볼따구니	4, 5, 6, 9, 11, 13, 14, 17
볼따귀	[명사][방언]	NNG	00_00_00	볼때기	13, 14, 17
볼따기	[명사][방언]	NNG	00_00_00	볼때기	7, 11, 16, 17
볼추리	[명사][방언]	NNG	00_00_00	볼때기	17
봉거지	[명사][방언]	NNG	00_00_00	벙거지	17
뵴	[명사][방언]	NNG	00_00_00	빔	17
부	[명사][방언]	NNG	03_00_00	북	13, 14, 17
부둔부둔하다	[형용사][방언]	VA	00_00_00	부둥부둥하다	17
부스깽이	[명사][방언]	NNG	00_00_00	부지깽이	17
부슬	[명사][방언]	NNG	02_00_00	인두	17
부어리	[명사][방언]	NNG	01_00_00	벌	11, 17
부어리	[명사][의존][방언]	NNB	02_00_00	벌	11, 17
부어이	[명사][방언]	NNG	00_00_00	부엉이	4, 6, 7, 8, 9, 12, 17, 20
부젓갈	[명사][방언]	NNG	00_00_00	부젓가락	4, 5, 12, 17
부주깨이	[명사][방언]	NNG	00_00_00	부젓가락	4, 12, 17
부지깨이	[명사][방언]	NNG	00_00_00	부지깽이	4, 6, 13, 17
부치기	[명사][방언]	NNG	00_00_00	부침개	4, 11, 12, 17
분영색	[명사][방언]	NNG	00_00_00	분홍색	17
분응색	[명사][방언]	NNG	00_00_00	분홍색	17
분형색	[명사][방언]	NNG	00_00_00	분홍색	17
불거지	[명사][방언]	NNG	02_00_00	놀	17
불곳	[명사][방언]	NNG	00_00_00	불거웃	9, 11, 12, 17
불뜨개	[명사][방언]	NNG	00_00_00	부등가리	17
불부지깨	[명사][방언]	NNG	00_00_00	부지깽이	17
불살개	[명사][방언]	NNG	00_00_00	불쏘시개	4, 6, 7, 12, 17
불쏘시기	[명사][방언]	NNG	00_00_00	불쏘시개	17
불쏘심	[명사][방언]	NNG	00_00_00	불쏘시개	13, 17
불씨시개	[명사][방언]	NNG	00_00_00	불쏘시개	13, 15, 17
붕아	[명사][방언]	NNG	00_00_00	붕어	5, 13, 17, 18
붤	[명사][방언]	NNG	02_00_00	벌	4, 5, 9, 12, 17
붤	[명사][의존][방언]	NNB	03_00_00	벌	11, 17
붬	[명사][방언]	NNG	00_00_00	범	13, 17
비고하다	[동사][방언]	VV	00_00_00	비교하다	17
비나	[명사][방언]	NNG	01_00_00	비녀	5, 11, 12, 17
비나장	[명사][방언]	NNG	00_00_00	비녀장	11, 12, 17
비냥	[명사][방언]	NNG	00_00_00	벼랑	4, 5, 12, 17
비눌	[명사][방언]	NNG	01_00_00	비늘	4, 17
비드미	[명사][방언]	NNG	00_00_00	비듬	17
비듭	[명사][방언]	NNG	02_00_00	비름	17
비뚜막	[명사][방언]	NNG	00_00_00	부뚜막	17
비뜨막	[명사][방언]	NNG	00_00_00	부뚜막	17
비리미	[명사][방언]	NNG	00_00_00	비름	17
비막이	[명사][방언]	NNG	00_00_00	부뚜막	17
비알지	[명사][방언]	NNG	00_00_00	뱀장어	17
비암재	[명사][방언]	NNG	00_00_00	뱀장어	17
비암재이	[명사][방언]	NNG	00_00_00	뱀장어	17
비암지	[명사][방언]	NNG	00_00_00	뱀장어	17
비암치	[명사][방언]	NNG	00_00_00	뱀장어	17
비얌	[명사][방언]	NNG	00_00_00	뱀	8, 9, 11, 12, 17, 18
비억	[명사][방언]	NNG	00_00_00	부엌	4, 5, 7, 9, 12, 13, 14, 15, 17
비얼	[명사][방언]	NNG	00_00_00	별	4, 5, 7, 8, 9, 11, 12, 13, 14, 15, 17
비엌	[명사][방언]	NNG	00_00_00	부엌	5, 13, 14, 17
비지기	[명사][방언]	NNG	00_00_00	다래끼	17
비지미	[명사][방언]	NNG	00_00_00	다래끼	17
빈장돌이	[명사][방언]	NNG	00_00_00	굽이돌이	17
빈지메	[명사][방언]	NNG	00_00_00	밴댕이	17
빗잘루	[명사][방언]	NNG	00_00_00	빗자루	17
빗잘미	[명사][방언]	NNG	00_00_00	빗자루	17
빠깜살이	[명사][방언]	NNG	00_00_00	소꿉놀이	17
빤덧이	[부사][방언]	MAG	00_00_00	반듯이	17
빨래장대기	[명사][방언]	NNG	00_00_00	바지랑대	17
빨주리	[명사][방언]	NNG	00_00_00	담뱃대	13, 17
빨쥐	[명사][방언]	NNG	00_00_00	박쥐	4, 14, 15, 16, 17
빨지	[명사][방언]	NNG	01_00_00	박쥐	6, 7, 13, 14, 15, 16, 17, 18, 19, 20
빨쭈리	[명사][방언]	NNG	00_00_00	물부리	11, 13, 17
빨찌	[명사][방언]	NNG	01_00_00	박쥐	7, 16, 17
빵지	[부사][방언]	MAG	00_00_00	빨리	17
빼뜰다	[동사][방언]	VV	00_00_00	빼앗다	6, 7, 17
빼띠리다	[동사][방언]	VV	00_00_00	빼앗다	13, 14, 17
빼람	[명사][방언]	NNG	00_00_00	서랍	13, 14, 17
뺏걸리다	[동사][방언]	VV	00_00_00	빼앗기다	17
뺘내다	[동사][방언]	VV	00_00_00	빼내다	17
뻐세	[명사][방언]	NNG	00_00_00	멍청이	17
뻬깡치	[명사][방언]	NNG	00_00_00	말라깽이	17
뻬심	[명사][방언]	NNG	00_00_00	뼛심	17
뼈매디	[명사][방언]	NNG	00_00_00	뼈마디	17
뽕고채	[명사][방언]	NNG	00_00_00	송곳	17
뽕구채	[명사][방언]	NNG	00_00_00	송곳	17
뽕단추	[명사][방언]	NNG	00_00_00	맞단추	17
삘리리	[명사][방언]	NNG	00_00_00	사팔뜨기	17
사나나이	[명사][방언]	NNG	00_00_00	사내아이	17
사낙다리	[명사][방언]	NNG	00_00_00	사닥다리	17
사난아이	[명사][방언]	NNG	00_00_00	사내아이	17
사든	[명사][방언]	NNG	00_00_00	사돈	17
사룽	[명사][방언]	NNG	00_00_00	살강	17
사스미	[명사][방언]	NNG	00_00_00	사슴	14, 17
사우이	[명사][방언]	NNG	00_00_00	사위	5, 12, 17
사웨	[명사][방언]	NNG	00_00_00	사위	17
사이	[명사][방언]	NNG	02_00_01	새	5, 11, 17
사차구니	[명사][방언]	NNG	00_00_00	사타구니	13, 14, 17
사차구이	[명사][방언]	NNG	00_00_00	사타구니	13, 17
사차기	[명사][방언]	NNG	00_00_00	샅	4, 13, 14, 15, 17
삭재	[명사][방언]	NNG	00_00_00	삯	17
삭재이	[명사][방언]	NNG	00_00_00	삯	17
산등세기	[명사][방언]	NNG	00_00_00	산등성이	17
산중툭	[명사][방언]	NNG	00_00_00	산허리	17
살궁	[명사][방언]	NNG	00_00_00	살강	4, 14, 15, 17
살귀	[명사][방언]	NNG	02_00_00	살구	10, 17
삼끈	[명사][방언]	NNG	02_00_00	탯줄	17
삽반	[명사][방언]	NNG	00_00_00	삼태기	17
삿가지	[명사][방언]	NNG	00_00_00	삿갓	13, 14, 15, 17, 19
삿갓	[명사][방언]	NNG	02_00_00	사경	17
상구	[부사][방언]	MAG	01_00_00	아직	6, 13, 14, 17
상낭구	[명사][방언]	NNG	00_00_00	향나무	4, 16, 17
상투밑	[명사][방언]	NNG	00_00_02	배코	17
새금질하다	[동사][방언]	VV	00_00_00	새김질하다	4, 17
새꼬래이	[명사][방언]	NNG	00_00_00	새끼	17
새끼오락지	[명사][방언]	NNG	00_00_00	새끼	17
새난아이	[명사][방언]	NNG	00_00_00	사내아이	17
새내아이	[명사][방언]	NNG	00_00_00	사내아이	17
새냥	[명사][방언]	NNG	00_00_00	사냥	4, 14, 15, 17
새냥꾼	[명사][방언]	NNG	00_00_00	사냥꾼	4, 14, 17
새마이	[명사][방언]	NNG	00_00_00	새매	17
새뱍	[명사][방언]	NNG	00_00_00	새벽	17
새질거리다	[동사][방언]	VV	00_00_00	새실거리다	17
새추래기	[명사][방언]	NNG	00_00_00	사타구니	17
생낀	[명사][방언]	NNG	00_00_00	탯줄	17
생짼지	[명사][방언]	NNG	00_00_00	무김치	17
생키다	[동사][방언]	VV	00_00_00	삼키다	4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
샤오	[명사][방언]	NNG	01_00_00	새우	17
샤우	[명사][방언]	NNG	00_00_00	새우	13, 17
샤우젇	[명사][방언]	NNG	00_00_00	새우젓	17
샬	[명사][방언]	NNG	01_00_00	조금	17
샬	[부사][방언]	MAG	02_00_00	조금	17
샹기	[명사][방언]	NNG	00_00_00	향기	17
샹나무	[명사][방언]	NNG	00_00_00	향나무	17
샹불	[명사][방언]	NNG	00_00_00	향불	17
샹철	[명사][방언]	NNG	00_00_00	생철	17
서깔	[명사][방언]	NNG	00_00_00	혀	17
서껄	[명사][방언]	NNG	02_00_00	혀	17
서껏	[명사][방언]	NNG	00_00_00	혀끝	17
서닥다리	[명사][방언]	NNG	00_00_00	사닥다리	17
서르개질	[명사][방언]	NNG	00_00_00	설거지	17
서른개질	[명사][방언]	NNG	00_00_00	설거지	17
서리	[명사][방언]	NNG	07_00_00	팽이	13, 14, 17
서린개질	[명사][방언]	NNG	00_00_00	설거지	17
서바늘	[명사][방언]	NNG	00_00_00	혓바늘	17
서실	[명사][방언]	NNG	03_00_00	간수	13, 14, 17
서치	[명사][방언]	NNG	01_00_00	서대기	17
서히	[수사][방언]	NR	00_00_00	셋	13, 14, 15, 16, 17
설갑	[명사][방언]	NNG	00_00_00	서랍	17
설은것	[명사][방언]	NNG	00_00_00	날것	14, 17
섭서비	[명사][방언]	NNG	00_00_00	허파	13, 14, 17
섯바닥	[명사][방언]	NNG	00_00_00	혓바닥	8, 9, 11, 12, 17, 18
성개시다	[형용사][방언]	VA	00_00_00	성가시다	17
성나	[명사][방언]	NNG	00_00_00	성냥	17
성낙	[명사][방언]	NNG	00_00_00	성냥	17
성냐	[명사][방언]	NNG	00_00_00	성냥	4, 17
세간놀이	[명사][방언]	NNG	00_00_00	소꿉놀이	11, 12, 17, 18
세깟	[명사][방언]	NNG	00_00_00	혀끝	17
세끗	[명사][방언]	NNG	00_00_00	혀끝	8, 10, 17
세나이	[명사][방언]	NNG	00_00_00	사내아이	13, 17
세날	[명사][방언]	NNG	01_00_00	조금	17
세날	[부사][방언]	MAG	02_00_00	조금	17
세내	[명사][방언]	NNG	01_00_00	사내아이	13, 17
세늉	[명사][방언]	NNG	00_00_00	시늉	17
세숫소래	[명사][방언]	NNG	00_00_00	세숫대야	13, 14, 15, 16, 17, 18, 19, 20
세숫소래이	[명사][방언]	NNG	00_00_00	세숫대야	13, 17
섹겅	[명사][방언]	NNG	00_00_00	석경	4, 6, 8, 9, 14, 16, 17
섹경	[명사][방언]	NNG	00_00_00	석경	4, 5, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20
섹유	[명사][방언]	NNG	00_00_00	석유	4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
셀기떡	[명사][방언]	NNG	01_00_00	백설기	14, 17
셀기떡	[명사][방언]	NNG	02_00_00	시루떡	13, 14, 15, 16, 17, 18, 19, 20
션하다	[형용사][방언]	VA	00_00_00	시원하다	5, 9, 11, 12, 17
셤	[명사][방언]	NNG	01_00_00	헤엄	17
셩나	[명사][방언]	NNG	00_00_00	성냥	14, 17
셩냐	[명사][방언]	NNG	00_00_00	성냥	14, 17
소경통	[명사][방언]	NNG	00_00_00	구유통	17
소금털	[명사][방언]	NNG	00_00_00	솜털	17
소낭구	[명사][방언]	NNG	00_00_00	소나무	4, 14, 17
소다당께	[명사][방언]	NNG	00_00_00	소댕	17
소댱	[명사][방언]	NNG	00_00_00	소댕	17
소돌치	[명사][방언]	NNG	00_00_00	누룽지	17
소두껑	[명사][방언]	NNG	00_00_00	소댕	17
소둘치	[명사][방언]	NNG	00_00_00	눌은밥	17
소둥깨	[명사][방언]	NNG	00_00_00	소댕	13, 17
소래이	[명사][방언]	NNG	01_00_00	대야	17
소릿길	[명사][방언]	NNG	00_00_01	소로	5, 8, 10, 17
소절치	[명사][방언]	NNG	00_00_00	눌은밥	17
소캐	[명사][방언]	NNG	00_00_00	솜	4, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17
소캐두루마기	[명사][방언]	NNG	00_00_00	솜두루마기	13, 14, 17
속박지	[명사][방언]	NNG	00_00_00	섞박지	17
속오데	[명사][방언]	NNG	00_00_00	속옷	17
속오테	[명사][방언]	NNG	00_00_00	속옷	17
속오티	[명사][방언]	NNG	00_00_00	속옷	17
속우테	[명사][방언]	NNG	00_00_00	속옷	17
속타다	[동사][방언]	VV	00_00_00	애타다	13, 14, 15, 17
손목재	[명사][방언]	NNG	00_00_00	손모가지	17
손목재이	[명사][방언]	NNG	00_00_00	손모가지	17
손편	[명사][방언]	NNG	00_00_00	송편	17
솔가래기	[명사][방언]	NNG	00_00_00	솔가리	13, 17
솔길	[명사][방언]	NNG	00_00_00	오솔길	17
솔깨비	[명사][방언]	NNG	00_00_00	관솔	17
솜눈	[명사][방언]	NNG	00_00_00	함박눈	8, 16, 17, 18
솜편	[명사][방언]	NNG	00_00_00	송편	17
송채이	[명사][방언]	NNG	00_00_00	송충이	17
솥훌치	[명사][방언]	NNG	00_00_00	눌은밥	17
솥훑이	[명사][방언]	NNG	00_00_00	누룽지	17
쇄개기	[명사][방언]	NNG	00_00_00	쇠고기	17
쇄괘기	[명사][방언]	NNG	00_00_00	쇠고기	17
