표제어	품사	세종태그	어깨번호	뜻풀이	지역
세염내닫다	[동사][방언]	VV	00_00_00	셈나다	10
세염내탇다	[동사][방언]	VV	00_00_00	셈나다	10
세우리	[명사][방언]	NNG	00_00_00	부추	10
세커리	[명사][방언]	NNG	00_00_00	세거리	10
세커림	[명사][방언]	NNG	00_00_00	세거리	10
세파랑하다	[형용사][방언]	VA	00_00_00	새파랗다	10
세하다	[동사][방언]	VV	01_00_00	거간하다	10
섹	[명사][방언]	NNG	00_00_00	정액	10
섹경	[명사][방언]	NNG	00_00_00	석경	4, 5, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18, 19, 20
섹동저고리	[명사][방언]	NNG	00_00_00	색동저고리	10
섹백이저고리	[명사][방언]	NNG	00_00_00	색동저고리	10
섹유	[명사][방언]	NNG	00_00_00	석유	4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19
섹이지름	[명사][방언]	NNG	00_00_00	석유	10, 11, 12
셈내닫다	[동사][방언]	VV	00_00_00	셈나다	10
셋가시	[명사][방언]	NNG	00_00_00	혓바늘	10
셋굽	[명사][방언]	NNG	00_00_00	혀뿌리	10
셋덩치	[명사][방언]	NNG	00_00_00	혀뿌리	10
셋둥치	[명사][방언]	NNG	00_00_00	혀뿌리	10
셋머슴	[명사][방언]	NNG	00_00_00	섯밑	10
셋아바지	[명사][방언]	NNG	00_00_00	둘째아버지	10
셋아방	[명사][방언]	NNG	00_00_00	둘째아버지	10
셋어멍	[명사][방언]	NNG	00_00_00	둘째어머니	10
셋줄기	[명사][방언]	NNG	00_00_00	혓줄기	10
셋질	[명사][방언]	NNG	00_00_00	샛길	10
셋질하다	[동사][방언]	VV	00_00_00	질러가다	10
셍	[명사][의존][방언]	NNB	02_00_00	모양	10
셍강	[명사][방언]	NNG	00_00_00	생강	10
셍것	[명사][방언]	NNG	00_00_00	생것	10
셍게	[명사][방언]	NNG	00_00_00	승아	10
셍과댁	[명사][방언]	NNG	00_00_00	가댁질	10
셍궤	[명사][방언]	NNG	00_00_00	승아	10
셍그랑하다	[형용사][방언]	VA	00_00_00	쌍그렇다	10
셍그짓말	[명사][방언]	NNG	00_00_00	생거짓말	10
셍떼거지	[명사][방언]	NNG	00_00_00	생떼거리	10
셍매	[명사][방언]	NNG	00_00_00	생마	10
셍멩	[명사][방언]	NNG	00_00_00	성명	10
셍미	[명사][방언]	NNG	01_00_00	성미	10
셍부렝이	[명사][방언]	NNG	00_00_00	부룩송아지	10
셍부룽이	[명사][방언]	NNG	00_00_00	부룩송아지	10
셍사	[명사][방언]	NNG	00_00_00	생사	10
셍선	[명사][방언]	NNG	01_00_00	생선	10
셍선	[명사][방언]	NNG	02_00_00	옥돔	10
셍설레	[명사][방언]	NNG	00_00_00	엄살	10
셍성	[명사][방언]	NNG	00_00_00	옥돔	10
셍소하다	[형용사][방언]	VA	00_00_00	생소하다	10
셍수	[명사][방언]	NNG	00_00_00	생수	10
셍수하다	[형용사][방언]	VA	00_00_00	생소하다	10
셍실	[부사][방언]	MAG	00_00_00	세상없어도	10
셍심	[부사][방언]	MAG	00_00_00	절대로	10
셍어거지	[명사][방언]	NNG	00_00_00	생억지	10
셍억지	[명사][방언]	NNG	00_00_00	생억지	10
셍완	[명사][방언]	NNG	00_00_00	생원	10
셍원	[명사][방언]	NNG	00_00_00	생원	10
셍으로	[부사][방언]	MAG	00_00_00	생으로	10
셍일날	[명사][방언]	NNG	00_00_00	생일날	10
셍지속	[명사][방언]	NNG	00_00_00	떡쑥	10
셍지왕	[명사][방언]	NNG	00_00_00	생지황	10
셍지황	[명사][방언]	NNG	00_00_00	생지황	10
셍진날	[명사][방언]	NNG	00_00_00	생일날	10
셍차	[명사][방언]	NNG	00_00_00	생짜	10
셍트집	[명사][방언]	NNG	00_00_00	생트집	10
소개	[명사][방언]	NNG	01_00_00	솜	4, 6, 7, 10
소개바지	[명사][방언]	NNG	00_00_00	솜바지	10
소개옷	[명사][방언]	NNG	00_00_00	솜옷	10
소개이불	[명사][방언]	NNG	00_00_00	솜이불	10
소개저고리	[명사][방언]	NNG	00_00_00	솜저고리	10
소개클	[명사][방언]	NNG	00_00_00	솜틀	10
소갯장	[명사][방언]	NNG	00_00_00	솜반	10
소게	[명사][방언]	NNG	01_00_00	솜	10
소게바지	[명사][방언]	NNG	00_00_00	솜바지	10
소게보선	[명사][방언]	NNG	00_00_00	솜버선	10
소게옷	[명사][방언]	NNG	00_00_00	솜옷	10
소게이불	[명사][방언]	NNG	00_00_00	솜이불	10
소게저고리	[명사][방언]	NNG	00_00_00	솜저고리	10
소게클	[명사][방언]	NNG	00_00_00	솜틀	10
소겟장	[명사][방언]	NNG	00_00_00	솜반	10
소곡닥거리다	[동사][방언]	VV	00_00_00	소곤거리다	4, 10
소곡소곡	[부사][방언]	MAG	00_00_00	소곳소곳	10
소곡하다	[형용사][방언]	VA	00_00_00	소곳하다	10
소곤달다	[동사][방언]	VV	00_00_00	소곤대다	10
소곰바치	[명사][방언]	NNG	03_00_00	노래기	10
소곰바치	[명사][방언]	NNG	02_00_00	사마귀	10
소곰밧	[명사][방언]	NNG	00_00_00	소금밭	10
소곰벙뎅이	[명사][방언]	NNG	00_00_00	소금버캐	10
소곰장시풀	[명사][방언]	NNG	00_00_00	괭이밥	10
소곰찡갱이	[명사][방언]	NNG	00_00_00	소금버캐	10
소곱	[명사][방언]	NNG	00_00_00	속	10
소금덩어리	[명사][방언]	NNG	00_00_00	소금버캐	10
소꼬다	[동사][방언]	VV	00_00_00	솎다	10
소꼰	[명사][방언]	NNG	00_00_00	우물고누	10
소꾸다	[동사][방언]	VV	00_00_00	솎다	8, 10
소끄다	[동사][방언]	VV	00_00_00	솎다	10
소끼	[명사][방언]	NNG	00_00_00	새끼	10
소나놈	[명사][방언]	NNG	00_00_00	사내놈	10
소나베렝이	[명사][방언]	NNG	00_00_00	송충이	10
소나의	[명사][방언]	NNG	00_00_00	사나이	10
소나의놈	[명사][방언]	NNG	00_00_00	사내아이	10
소나의심방	[명사][방언]	NNG	00_00_00	박수무당	10
소나이	[명사][방언]	NNG	00_00_00	사나이	10
소나쿨	[명사][방언]	NNG	00_00_00	배풍등	10
소남	[명사][방언]	NNG	00_00_00	소나무	10
소낭또레기	[명사][방언]	NNG	00_00_00	솔방울	10
소낭망생이	[명사][방언]	NNG	00_00_00	솔방울	10
소낭밧	[명사][방언]	NNG	00_00_00	솔밭	10
소낭버렝이	[명사][방언]	NNG	00_00_00	송충이	10
소낭버섯	[명사][방언]	NNG	00_00_00	송이버섯	10
소낭베렝이	[명사][방언]	NNG	00_00_00	송충이	10
소낭초기	[명사][방언]	NNG	00_00_00	송이	10
소녜	[명사][방언]	NNG	00_00_00	효녀	10
소님	[명사][방언]	NNG	02_00_00	손님	10
소님치기	[명사][방언]	NNG	00_00_00	손겪이	10
소도깽이	[명사][방언]	NNG	00_00_00	소댕	10
소도리	[명사][방언]	NNG	02_00_00	말전주	10
소도리맞춤	[명사][방언]	NNG	00_00_00	무릎맞춤	10
소도리하다	[동사][방언]	VV	00_00_00	말전주하다	10
소두껭이	[명사][방언]	NNG	00_00_00	소댕	10
소두뀅이	[명사][방언]	NNG	00_00_00	소댕	10
소들다	[동사][방언]	VV	00_00_00	시들다	10
소라니	[명사][방언]	NNG	00_00_00	옥돔	10
소래	[명사][방언]	NNG	03_00_00	대야	10, 15, 16
소레기	[명사][방언]	NNG	00_00_00	솔개	10
소로기	[명사][방언]	NNG	00_00_00	솔개	10
소롬하다	[형용사][방언]	VA	00_00_00	갸름하다	10
소롯질	[명사][방언]	NNG	00_00_00	소로	10
소름하다	[형용사][방언]	VA	00_00_00	갸름하다	10
소리가시낭	[명사][방언]	NNG	00_00_00	종가시나무	10
소리낭	[명사][방언]	NNG	00_00_00	소리나무	10
소리질	[명사][방언]	NNG	02_00_00	소로	6, 8, 9, 10, 11, 12
소릿길	[명사][방언]	NNG	00_00_01	소로	5, 8, 10, 17
소릿질	[명사][방언]	NNG	00_00_00	오솔길	6, 8, 9, 10, 11, 12
소박소박	[부사][방언]	MAG	00_00_00	소복소복	10
소본	[명사][방언]	NNG	01_00_00	벌초	10
소빡	[부사][방언]	MAG	00_00_00	함빡	10
소살	[명사][방언]	NNG	01_00_00	작살	10
소소롸지	[명사][방언]	NNG	00_00_00	갈기	8, 9, 10
소스랑	[명사][방언]	NNG	00_00_00	쇠스랑	4, 5, 6, 8, 10, 11, 12
소스렁	[명사][방언]	NNG	00_00_00	쇠스랑	10
